Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR6000N5500EE	WR6000N5500EE_Stat_pct	WR6000N5500EE_SystUp_pct	WR6000N5500EE_SystDn_pct	WR6000N5500EE_TotalUp_pct	WR6000N5500EE_TotalDn_pct	WR6000N5500EE_Pileup_pct	WR6000N5500EE_ElectronID_pct	WR6000N5500EE_ElectronReco_pct	WR6000N5500EE_ElectronTrig_pct	WR6000N5500EE_MuonID_pct	WR6000N5500EE_MuonReco_pct	WR6000N5500EE_MuonTrig_pct	WR6000N5500EE_MuonIso_pct	WR6000N5500EE_JER_pct	WR6000N5500EE_JES_pct
Total	0.0000	8000.0000	25.6202	22.0000	0.2339	19.6057	4.8325	0.9481	4.6841	4.5924	4.4081	6.5598	6.4321	1.3314	0.4167	4.3176	0.4106	0.0000	0.0000	0.0000	0.0000	0.0175	0.5776	72.2513	22.7717	20.4222	75.7549	75.0821	21.0679	0.4832	8.4883	1.5515	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	5.2117	4.8258	4.3976	7.1028	6.8192	2.0244	0.4154	4.2771	0.3970	0.0000	0.0000	0.0000	0.0000	0.0229	0.7521	11.9981	4.4222	4.7114	12.7871	12.8900	1.8263	0.4210	4.2996	0.4445	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	18.6902	9.0461	11.0478	20.7643	21.7113	10.2007	0.4052	4.2165	0.2394	0.0000	0.0000	0.0000	0.0000	0.0550	0.0550	0.0001	10.2157	3.8999	3.9716	10.9348	10.9606	0.7512	0.4066	3.8700	0.2590	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
