Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR4000N1500MM	WR4000N1500MM_Stat_pct	WR4000N1500MM_SystUp_pct	WR4000N1500MM_SystDn_pct	WR4000N1500MM_TotalUp_pct	WR4000N1500MM_TotalDn_pct	WR4000N1500MM_Pileup_pct	WR4000N1500MM_ElectronID_pct	WR4000N1500MM_ElectronReco_pct	WR4000N1500MM_ElectronTrig_pct	WR4000N1500MM_MuonID_pct	WR4000N1500MM_MuonReco_pct	WR4000N1500MM_MuonTrig_pct	WR4000N1500MM_MuonIso_pct	WR4000N1500MM_JER_pct	WR4000N1500MM_JES_pct
Total	0.0000	8000.0000	29.1267	54.0000	0.6706	11.8409	9.1701	7.4451	5.5996	7.2105	7.0032	9.1295	8.9667	0.3469	0.4599	5.3048	0.0000	0.0000	0.0000	0.5893	0.2208	0.2358	4.8028	30.0019	8.7048	30.1266	31.2392	42.5174	8.4436	0.4398	6.2587	0.0000	0.0000	0.0000	0.7173	0.1681	0.0000	28.2208	10.9785	10.4756	7.6485	15.1745	13.3801	0.7780	0.4648	6.4194	0.0000	0.0000	0.0000	0.4247	0.1647	0.8347	8.2098	9.2677	5.3947	4.8478	10.7235	10.4590	2.1656	0.4705	4.4876	0.0000	0.0000	0.0000	0.4838	0.1642	0.3649	1.9128	6.1185	5.7471	8.3548	8.3944	10.3556	0.7456	0.4409	4.4527	0.0000	0.0000	0.0000	0.9696	0.3846	0.6557	6.9202	0.0163	18.6404	5.7215	5.5333	19.4987	19.4443	1.4566	0.4016	3.7203	0.0000	0.0000	0.0000	3.5444	2.0123	0.0000	0.0000
