Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR4000N1900EE	WR4000N1900EE_Stat_pct	WR4000N1900EE_SystUp_pct	WR4000N1900EE_SystDn_pct	WR4000N1900EE_TotalUp_pct	WR4000N1900EE_TotalDn_pct	WR4000N1900EE_Pileup_pct	WR4000N1900EE_ElectronID_pct	WR4000N1900EE_ElectronReco_pct	WR4000N1900EE_ElectronTrig_pct	WR4000N1900EE_MuonID_pct	WR4000N1900EE_MuonReco_pct	WR4000N1900EE_MuonTrig_pct	WR4000N1900EE_MuonIso_pct	WR4000N1900EE_JER_pct	WR4000N1900EE_JES_pct
Total	0.0000	8000.0000	531.8811	-1	141.2147	336.0121	14.3639	40.2904	0.7637	6.4236	6.5533	6.4689	6.5976	0.2518	0.8506	3.5861	0.9204	0.0000	0.0000	0.0000	0.0000	0.1307	5.3721	0.9396	7.9308	7.4722	7.9862	7.5311	1.5177	0.8446	3.6355	0.9379	0.0000	0.0000	0.0000	0.0000	0.2144	6.8410	1.0693	5.8701	6.1911	5.9667	6.2828	0.3554	0.8510	3.4772	0.9046	0.0000	0.0000	0.0000	0.0000	0.0999	5.0014	6.5930	7.1255	8.4464	9.7078	10.7149	0.0627	0.9024	5.4526	1.0923	0.0000	0.0000	0.0000	0.0000	0.0000	6.3964	2.3951	6.2505	6.3604	6.6936	6.7964	0.9703	0.8507	3.6557	0.9289	0.0000	0.0000	0.0000	0.0000	0.3801	4.9987	16.2650	0.3359	2.9324	2.8961	2.9516	2.9155	0.2733	0.8187	2.6837	0.7879	0.0000	0.0000	0.0000	0.0000	0.0271	0.1757
