region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.022260294,3.1357246e+08,1.2570771e-06,1,0
Boost,MM,2,Noise filter,0.022260294,3.1357246e+08,1.2570771e-06,1,0
Boost,MM,3,Not resolved,0.0045646322,2.9820904e+08,2.643316e-07,0.21027476,78.972524
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0043366232,87065621,4.6475889e-07,0.36971391,-75.824193
Boost,MM,5,Trigger,0.003939118,86727962,4.2297837e-07,0.33647767,8.9897188
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0039337119,83676742,4.3003108e-07,0.34208806,-1.6673906
Boost,MM,7,No extra tight lep,0.0007501719,1115599,7.1024277e-07,0.56499539,-65.160801
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00053997113,1070859,5.2180022e-07,0.41509007,26.532131
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00035234865,102208,1.1021233e-06,0.87673481,-111.21556
Boost,MM,10,$M_{ll}>200$ GeV,0.0003482146,100736,1.0971212e-06,0.8727557,0.45385651
Boost,MM,11,$W_R>800$ GeV,0.0003482146,84513,1.1978025e-06,0.95284726,-9.1768596
Boost,EE,1,All,0.022260294,3.1357246e+08,1.2570771e-06,1,0
Boost,EE,2,Noise filter,0.022260294,3.1357246e+08,1.2570771e-06,1,0
Boost,EE,3,Not resolved,0.0083482462,2.9820904e+08,4.8343088e-07,0.3845674,61.54326
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0074123598,87065621,7.9438922e-07,0.63193356,-64.323227
Boost,EE,5,Trigger,0.0074056817,86727962,7.9521642e-07,0.6325916,-0.1041302
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0074031377,83676742,8.0930699e-07,0.64380059,-1.7719165
Boost,EE,7,No extra tight lep,0.0014943017,1115599,1.4147647e-06,1.1254398,-74.811868
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0013384797,1070859,1.2934381e-06,1.028925,8.5757437
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.000757486,102208,2.369366e-06,1.8848215,-83.183569
Boost,EE,10,$M_{ll}>200$ GeV,0.00072409556,100736,2.281411e-06,1.8148536,3.7121762
Boost,EE,11,$W_R>800$ GeV,0.00072409556,84513,2.4907728e-06,1.9814002,-9.1768571
Resolve,MM,1,All,0.022260294,3.1357246e+08,1.2570771e-06,1,0
Resolve,MM,2,Noise filter,0.022260294,3.1357246e+08,1.2570771e-06,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.017542066,10678094,5.3682642e-06,4.2704335,-327.04335
Resolve,MM,4,Trigger,0.017323597,10454697,5.3577485e-06,4.2620682,0.19588674
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.016393116,4365292,7.8461189e-06,6.2415574,-46.444332
Resolve,MM,6,All object resolved,0.016307573,4216375,7.9418139e-06,6.3176824,-1.2196475
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.016205812,86381,5.5139353e-05,43.863143,-594.29168
Resolve,EE,1,All,0.022260294,3.1357246e+08,1.2570771e-06,1,0
Resolve,EE,2,Noise filter,0.022260294,3.1357246e+08,1.2570771e-06,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.013061704,10678094,3.9971731e-06,3.1797358,-217.97358
Resolve,EE,4,Trigger,0.013046122,10454697,4.0348351e-06,3.2096957,-0.94221459
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.01238849,4365292,5.929413e-06,4.7168252,-46.955524
Resolve,EE,6,All object resolved,0.012336337,4216375,6.0078155e-06,4.779194,-1.3222627
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.012230123,86381,4.16123e-05,33.102424,-592.63611
