region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,36.904758,3.1357246e+08,0.0020840753,1,0
Boost,MM,2,Noise filter,36.652224,3.1357246e+08,0.0020698142,0.99315714,0.68428577
Boost,MM,3,Not resolved,34.795914,2.9820904e+08,0.0020149666,0.96683965,2.6498823
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",32.20151,87065621,0.0034510628,1.6559204,-71.271465
Boost,MM,5,Trigger,31.341102,86727962,0.0033653843,1.6148094,2.4826691
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",31.315269,83676742,0.0034233691,1.6426322,-1.7229784
Boost,MM,7,No extra tight lep,18.898399,1115599,0.017892447,8.5853171,-422.65607
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",18.870984,1070859,0.018235897,8.7501145,-1.9195263
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",17.633093,102208,0.055153563,26.464286,-202.44502
Boost,MM,10,$M_{ll}>200$ GeV,17.61675,100736,0.055503552,26.632221,-0.63457188
Boost,MM,11,$W_R>800$ GeV,17.614114,84513,0.060587628,29.071708,-9.1599115
Boost,EE,1,All,36.904756,3.1357246e+08,0.0020840751,1,0
Boost,EE,2,Noise filter,36.55199,3.1357246e+08,0.0020641538,0.99044118,0.95588249
Boost,EE,3,Not resolved,34.723033,2.9820904e+08,0.0020107462,0.96481463,2.5873874
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",27.436515,87065621,0.0029403943,1.4108869,-46.233987
Boost,EE,5,Trigger,27.375731,86727962,0.0029395857,1.4104989,0.027499685
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",27.36759,83676742,0.002991811,1.4355581,-1.7766198
Boost,EE,7,No extra tight lep,11.54142,1115599,0.010927088,5.2431351,-265.23322
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",11.531651,1070859,0.011143575,5.3470123,-1.9812029
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",2.6305493,102208,0.0082281488,3.9481056,26.162399
Boost,EE,10,$M_{ll}>200$ GeV,2.6110115,100736,0.0082264896,3.9473095,0.020164455
Boost,EE,11,$W_R>800$ GeV,2.6104688,84513,0.0089795486,4.3086491,-9.1540745
Resolve,MM,1,All,36.904758,3.1357246e+08,0.0020840753,1,0
Resolve,MM,2,Noise filter,36.652224,3.1357246e+08,0.0020698142,0.99315714,0.68428577
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",3.9414281,10678094,0.001206165,0.57875308,41.72593
Resolve,MM,4,Trigger,3.9039962,10454697,0.0012074068,0.57934896,-0.10295882
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.85882643,4365292,0.00041105387,0.19723562,65.955645
Resolve,MM,6,All object resolved,0.85566317,4216375,0.00041670932,0.19994927,-1.375841
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.53670062,86381,0.0018260915,0.87621188,-338.2171
Resolve,EE,1,All,36.904756,3.1357246e+08,0.0020840751,1,0
Resolve,EE,2,Noise filter,36.55199,3.1357246e+08,0.0020641538,0.99044118,0.95588249
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",1.5087532,10678094,0.00046171219,0.22154297,77.631891
Resolve,EE,4,Trigger,1.5049542,10454697,0.00046544413,0.22333366,-0.80828297
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.44502794,4365292,0.0002130005,0.10220385,54.23715
Resolve,EE,6,All object resolved,0.44448522,4216375,0.00021646501,0.10386622,-1.626527
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.25182069,86381,0.00085680517,0.4111201,-295.81694
