region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.0065499712,3.1357246e+08,3.6988634e-07,1,0
Boost,MM,2,Noise filter,0.0065499712,3.1357246e+08,3.6988634e-07,1,0
Boost,MM,3,Not resolved,0.0013788653,2.9820904e+08,7.9852425e-08,0.21588368,78.411632
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.001283698,87065621,1.3757435e-07,0.37193681,-72.285744
Boost,MM,5,Trigger,0.0011883382,86727962,1.2760309e-07,0.34497918,7.2479041
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0011858338,83676742,1.2963462e-07,0.35047149,-1.5920676
Boost,MM,7,No extra tight lep,0.00024649083,1115599,2.3337088e-07,0.63092593,-80.022042
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00019081607,1070859,1.8439481e-07,0.4985175,20.986366
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00014332878,102208,4.4832295e-07,1.212056,-143.13208
Boost,MM,10,$M_{ll}>200$ GeV,0.00014207658,100736,4.4764124e-07,1.2102129,0.15205719
Boost,MM,11,$W_R>800$ GeV,0.00014207658,84513,4.8872067e-07,1.3212726,-9.1768651
Boost,EE,1,All,0.0065499712,3.1357246e+08,3.6988869e-07,1,0
Boost,EE,2,Noise filter,0.0065499712,3.1357246e+08,3.6988869e-07,1,0
Boost,EE,3,Not resolved,0.0025412017,2.9820904e+08,1.4715486e-07,0.39783553,60.216447
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0022155746,87065621,2.3744525e-07,0.64193705,-61.357396
Boost,EE,5,Trigger,0.0022117381,86727962,2.3749456e-07,0.64207036,-0.020766436
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0022105217,83676742,2.4165264e-07,0.65331178,-1.7508085
Boost,EE,7,No extra tight lep,0.00044848589,1115599,4.2461441e-07,1.1479519,-75.712718
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00040591107,1070859,3.9225158e-07,1.0604584,7.6217003
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00023355326,102208,7.3053916e-07,1.9750243,-86.242504
Boost,EE,10,$M_{ll}>200$ GeV,0.00022138903,100736,6.9753135e-07,1.8857872,4.5182806
Boost,EE,11,$W_R>800$ GeV,0.00022138903,84513,7.615428e-07,2.0588432,-9.1768569
Resolve,MM,1,All,0.0065499712,3.1357246e+08,3.6988634e-07,1,0
Resolve,MM,2,Noise filter,0.0065499712,3.1357246e+08,3.6988634e-07,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.005098093,10678094,1.5601307e-06,4.2178652,-321.78652
Resolve,MM,4,Trigger,0.0050449227,10454697,1.5602669e-06,4.2182334,-0.0087302245
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.0047849466,4365292,2.2901841e-06,6.1915888,-46.781561
Resolve,MM,6,All object resolved,0.0047441056,4216375,2.310387e-06,6.2462079,-0.88215055
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.0046963294,86381,1.5978994e-05,43.19974,-591.61546
Resolve,EE,1,All,0.0065499712,3.1357246e+08,3.6988869e-07,1,0
Resolve,EE,2,Noise filter,0.0065499712,3.1357246e+08,3.6988869e-07,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.0037531335,10678094,1.1485424e-06,3.1051028,-210.51028
Resolve,EE,4,Trigger,0.0037473321,10454697,1.1589549e-06,3.1332531,-0.9065828
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.0035629972,4365292,1.7053312e-06,4.6103904,-47.143884
Resolve,EE,6,All object resolved,0.0035396045,4216375,1.7237928e-06,4.6603015,-1.0825795
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.0034979654,86381,1.1901628e-05,32.176243,-590.43266
