region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.81852404,3.1357246e+08,4.6223464e-05,1,0
Boost,MM,2,Noise filter,0.80960213,3.1357246e+08,4.5719628e-05,0.98909999,1.0900014
Boost,MM,3,Not resolved,0.19507767,2.9820904e+08,1.1296586e-05,0.24439073,75.291605
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.18015714,87065621,1.9307593e-05,0.41770112,-70.915284
Boost,MM,5,Trigger,0.17270857,86727962,1.854532e-05,0.40121008,3.9480477
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.1681833,83676742,1.8385713e-05,0.39775713,0.86063228
Boost,MM,7,No extra tight lep,0.034296157,1115599,3.2470681e-05,0.70247182,-76.608226
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.02670727,1070859,2.5808535e-05,0.55834272,20.51742
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.019434099,102208,6.0788575e-05,1.3151021,-135.53671
Boost,MM,10,$M_{ll}>200$ GeV,0.018966371,100736,5.9757426e-05,1.2927942,1.6962864
Boost,MM,11,$W_R>800$ GeV,0.018966371,84513,6.524128e-05,1.4114321,-9.1768575
Boost,EE,1,All,0.81852404,3.1357246e+08,4.6223464e-05,1,0
Boost,EE,2,Noise filter,0.80576676,3.1357246e+08,4.550304e-05,0.98441431,1.558569
Boost,EE,3,Not resolved,0.33805043,2.9820904e+08,1.957587e-05,0.42350503,56.978984
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.28283514,87065621,3.031168e-05,0.65576391,-54.842057
Boost,EE,5,Trigger,0.28194645,86727962,3.0275201e-05,0.65497473,0.12034483
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.27880098,83676742,3.0478383e-05,0.65937037,-0.67111584
Boost,EE,7,No extra tight lep,0.05403428,1115599,5.1158206e-05,1.1067584,-67.850789
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.048363078,1070859,4.6735595e-05,1.0110795,8.6449681
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.026695577,102208,8.3501994e-05,1.806485,-78.668943
Boost,EE,10,$M_{ll}>200$ GeV,0.025116995,100736,7.9136221e-05,1.7120357,5.228346
Boost,EE,11,$W_R>800$ GeV,0.025116995,84513,8.6398439e-05,1.8691468,-9.1768572
Resolve,MM,1,All,0.81852404,3.1357246e+08,4.6223464e-05,1,0
Resolve,MM,2,Noise filter,0.80960213,3.1357246e+08,4.5719628e-05,0.98909999,1.0900014
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.61323821,10678094,0.00018766459,4.0599421,-310.46832
Resolve,MM,4,Trigger,0.61023306,10454697,0.00018872959,4.0829824,-0.56750339
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.57780781,4365292,0.00027655197,5.9829346,-46.533441
Resolve,MM,6,All object resolved,0.57176243,4216375,0.00027844921,6.0239797,-0.68603508
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.48284733,86381,0.0016428591,35.54167,-490.00315
Resolve,EE,1,All,0.81852404,3.1357246e+08,4.6223464e-05,1,0
Resolve,EE,2,Noise filter,0.80576676,3.1357246e+08,4.550304e-05,0.98441431,1.558569
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.44897213,10678094,0.0001373955,2.9724189,-201.94796
Resolve,EE,4,Trigger,0.44828223,10454697,0.00013864231,2.9993925,-0.90746289
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.42537525,4365292,0.00020359427,4.4045655,-46.848584
Resolve,EE,6,All object resolved,0.42186729,4216375,0.00020545004,4.4447132,-0.9115021
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.35968285,86381,0.0012237996,26.475723,-495.66774
