region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,1861.2524,3.1357246e+08,0.10510803,1,0
Boost,MM,2,Noise filter,1853.9463,3.1357246e+08,0.10469544,0.99607463,0.39253693
Boost,MM,3,Not resolved,486.39803,2.9820904e+08,0.028166397,0.2679757,73.096826
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",470.34126,87065621,0.050406824,0.47957159,-78.960853
Boost,MM,5,Trigger,450.20084,86727962,0.048342194,0.45992866,4.0959339
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",444.78376,83676742,0.048623493,0.46260495,-0.58189261
Boost,MM,7,No extra tight lep,50.059355,1115599,0.0473945,0.45091228,2.5275709
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",38.280684,1070859,0.036992267,0.35194522,21.948185
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",24.057382,102208,0.075246946,0.71590104,-103.41264
Boost,MM,10,$M_{ll}>200$ GeV,23.585124,100736,0.074306852,0.70695696,1.2493455
Boost,MM,11,$W_R>800$ GeV,23.585124,84513,0.081125278,0.77182762,-9.1760404
Boost,EE,1,All,1861.2524,3.1357246e+08,0.10510803,1,0
Boost,EE,2,Noise filter,1844.2584,3.1357246e+08,0.10414835,0.99086957,0.91304259
Boost,EE,3,Not resolved,785.04389,2.9820904e+08,0.04546041,0.4325113,56.350329
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",680.27426,87065621,0.072905472,0.6936242,-60.371346
Boost,EE,5,Trigger,678.95251,86727962,0.072905326,0.69362282,0.00019958285
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",674.07009,83676742,0.073688903,0.70107779,-1.0747869
Boost,EE,7,No extra tight lep,97.297644,1115599,0.092117459,0.87640746,-25.008591
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",87.964407,1070859,0.085003124,0.80872152,7.7231127
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",55.459927,102208,0.17345929,1.6502954,-104.06226
Boost,EE,10,$M_{ll}>200$ GeV,54.812534,100736,0.17268243,1.6429043,0.44786494
Boost,EE,11,$W_R>800$ GeV,54.812534,84513,0.18852597,1.7936401,-9.1749583
Resolve,MM,1,All,1861.2524,3.1357246e+08,0.10510803,1,0
Resolve,MM,2,Noise filter,1853.9463,3.1357246e+08,0.10469544,0.99607463,0.39253693
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",1425.5527,10678094,0.43624125,4.1504085,-316.67646
Resolve,MM,4,Trigger,1417.7465,10454697,0.4384631,4.1715472,-0.50931538
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",1275.2357,4365292,0.61032712,5.8066651,-39.196918
Resolve,MM,6,All object resolved,1272.291,4216375,0.6195766,5.8946649,-1.5154964
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",1156.7823,86381,3.9271499,37.362988,-533.84413
Resolve,EE,1,All,1861.2524,3.1357246e+08,0.10510803,1,0
Resolve,EE,2,Noise filter,1844.2584,3.1357246e+08,0.10414835,0.99086957,0.91304259
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",1062.91,10678094,0.32526881,3.0946143,-212.31298
Resolve,EE,4,Trigger,1061.9119,10454697,0.32841684,3.1245648,-0.96782648
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",958.30221,4365292,0.45864847,4.3635913,-39.65437
Resolve,EE,6,All object resolved,956.33306,4216375,0.46571812,4.4308521,-1.5414093
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",867.77521,86381,2.947633,28.043842,-532.9221
