region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.10779605,3.1357246e+08,6.0874298e-06,1,0
Boost,MM,2,Noise filter,0.10635448,3.1357246e+08,6.0060183e-06,0.98662629,1.3373707
Boost,MM,3,Not resolved,0.023042612,2.9820904e+08,1.3343561e-06,0.21919861,77.783016
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.021417627,87065621,2.2953457e-06,0.37706319,-72.018972
Boost,MM,5,Trigger,0.020038803,86727962,2.151751e-06,0.35347447,6.2559068
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.019945487,83676742,2.1804296e-06,0.35818559,-1.3328031
Boost,MM,7,No extra tight lep,0.004263575,1115599,4.0366385e-06,0.66311047,-85.130417
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0032708861,1070859,3.1608165e-06,0.51923662,21.696815
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0023763397,102208,7.4330334e-06,1.2210462,-135.16181
Boost,MM,10,$M_{ll}>200$ GeV,0.0023441618,100736,7.3857608e-06,1.2132806,0.63597996
Boost,MM,11,$W_R>800$ GeV,0.0023441618,84513,8.0635415e-06,1.3246217,-9.1768573
Boost,EE,1,All,0.10779605,3.1357246e+08,6.0874298e-06,1,0
Boost,EE,2,Noise filter,0.10560163,3.1357246e+08,5.9635045e-06,0.97964241,2.0357585
Boost,EE,3,Not resolved,0.043049123,2.9820904e+08,2.4928929e-06,0.40951485,58.197518
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.037469907,87065621,4.0156815e-06,0.65966781,-61.0852
Boost,EE,5,Trigger,0.037371351,86727962,4.0129072e-06,0.65921206,0.069087075
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.037334392,83676742,4.0813781e-06,0.67045999,-1.7062677
Boost,EE,7,No extra tight lep,0.0076550595,1115599,7.2476049e-06,1.1905854,-77.577394
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0069759444,1070859,6.7411946e-06,1.1073959,6.9872787
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0040084731,102208,1.2538239e-05,2.0596933,-85.994314
Boost,EE,10,$M_{ll}>200$ GeV,0.0038144403,100736,1.2018173e-05,1.9742607,4.1478339
Boost,EE,11,$W_R>800$ GeV,0.0038144403,84513,1.3121064e-05,2.1554358,-9.1768581
Resolve,MM,1,All,0.10779605,3.1357246e+08,6.0874298e-06,1,0
Resolve,MM,2,Noise filter,0.10635448,3.1357246e+08,6.0060183e-06,0.98662629,1.3373707
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.083313474,10678094,2.5495784e-05,4.1882675,-324.50394
Resolve,MM,4,Trigger,0.08260556,10454697,2.5547803e-05,4.1968127,-0.20402773
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.078597799,4365292,3.7618696e-05,6.1797338,-47.248261
Resolve,MM,6,All object resolved,0.077938152,4216375,3.7956004e-05,6.2351444,-0.89665057
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.075925423,86381,0.0002583319,42.436941,-580.6088
Resolve,EE,1,All,0.10779605,3.1357246e+08,6.0874298e-06,1,0
Resolve,EE,2,Noise filter,0.10560163,3.1357246e+08,5.9635045e-06,0.97964241,2.0357585
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.060197935,10678094,1.8421912e-05,3.0262217,-208.91085
Resolve,EE,4,Trigger,0.060094758,10454697,1.8585783e-05,3.0531413,-0.88954306
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.057205824,4365292,2.7380009e-05,4.4977947,-47.316953
Resolve,EE,6,All object resolved,0.0567808,4216375,2.765234e-05,4.5425313,-0.99463422
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.055308614,86381,0.0001881844,30.913604,-580.53696
