region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,26.584234,3.1357246e+08,0.0015012575,1,0
Boost,MM,2,Noise filter,26.377637,3.1357246e+08,0.0014895906,0.99222857,0.77714284
Boost,MM,3,Not resolved,8.1355353,2.9820904e+08,0.0004711137,0.31381271,68.372941
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",7.9107086,87065621,0.0008477973,0.56472477,-79.955987
Boost,MM,5,Trigger,7.5127047,86727962,0.0008067087,0.53735531,4.846513
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",7.4739676,83676742,0.00081705036,0.54424397,-1.2819572
Boost,MM,7,No extra tight lep,1.7583572,1115599,0.001664765,1.1089137,-103.75305
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",1.4169397,1070859,0.0013692575,0.91207369,17.750704
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",1.0652683,102208,0.0033320828,2.2195278,-143.34961
Boost,MM,10,$M_{ll}>200$ GeV,1.0436211,100736,0.0032881358,2.1902543,1.3189047
Boost,MM,11,$W_R>800$ GeV,1.0436211,84513,0.0035898822,2.3912501,-9.1768219
Boost,EE,1,All,26.584234,3.1357246e+08,0.0015012575,1,0
Boost,EE,2,Noise filter,26.265603,3.1357246e+08,0.0014832639,0.98801429,1.1985713
Boost,EE,3,Not resolved,12.475601,2.9820904e+08,0.00072243885,0.48122246,51.293977
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",10.931817,87065621,0.001171572,0.78039377,-62.169023
Boost,EE,5,Trigger,10.913968,86727962,0.0011719338,0.78063475,-0.030879499
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",10.894219,83676742,0.0011909505,0.79330195,-1.6226796
Boost,EE,7,No extra tight lep,3.2216294,1115599,0.0030501508,2.0317306,-156.11063
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",2.9535084,1070859,0.0028541177,1.9011513,6.4269999
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",2.0257187,102208,0.006336293,4.2206569,-122.00532
Boost,EE,10,$M_{ll}>200$ GeV,1.9315345,100736,0.0060856747,4.053718,3.9552821
Boost,EE,11,$W_R>800$ GeV,1.9315345,84513,0.0066441444,4.4257193,-9.1767911
Resolve,MM,1,All,26.584234,3.1357246e+08,0.0015012575,1,0
Resolve,MM,2,Noise filter,26.377637,3.1357246e+08,0.0014895906,0.99222857,0.77714284
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",19.774873,10678094,0.0060515509,4.0309879,-306.25598
Resolve,MM,4,Trigger,19.608152,10454697,0.0060643016,4.0394812,-0.21070137
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",17.01353,4365292,0.0081430576,5.4241577,-34.278571
Resolve,MM,6,All object resolved,16.99644,4216375,0.0082772881,5.5135697,-1.6484037
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",16.532356,86381,0.056248607,37.46766,-579.55358
Resolve,EE,1,All,26.584234,3.1357246e+08,0.0015012575,1,0
Resolve,EE,2,Noise filter,26.265603,3.1357246e+08,0.0014832639,0.98801429,1.1985713
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",14.218768,10678094,0.0043512596,2.8984098,-193.35708
Resolve,EE,4,Trigger,14.203956,10454697,0.0043929222,2.9261616,-0.95748352
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",12.381797,4365292,0.0059262071,3.9474954,-34.903531
Resolve,EE,6,All object resolved,12.371543,4216375,0.0060249583,4.0132744,-1.6663473
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",11.962146,86381,0.040699583,27.110327,-575.51642
