region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.047065128,3.1357246e+08,2.6578504e-06,1,0
Boost,MM,2,Noise filter,0.047065128,3.1357246e+08,2.6578504e-06,1,0
Boost,MM,3,Not resolved,0.0099525185,2.9820904e+08,5.7633143e-07,0.21684118,78.315882
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0096005837,87065621,1.028902e-06,0.3871181,-78.526094
Boost,MM,5,Trigger,0.0086494467,86727962,9.2877098e-07,0.34944442,9.7318309
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0086382072,83676742,9.4432435e-07,0.35529628,-1.6746185
Boost,MM,7,No extra tight lep,0.0016472795,1115599,1.5596002e-06,0.58679008,-65.155144
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0011457198,1070859,1.1071649e-06,0.41656405,29.009698
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00073407551,102208,2.2961396e-06,0.86390852,-107.38912
Boost,MM,10,$M_{ll}>200$ GeV,0.00071791883,100736,2.2619499e-06,0.85104487,1.4890062
Boost,MM,11,$W_R>800$ GeV,0.00071791883,84513,2.4695259e-06,0.92914405,-9.1768587
Boost,EE,1,All,0.047065131,3.1357246e+08,2.6578504e-06,1,0
Boost,EE,2,Noise filter,0.047065131,3.1357246e+08,2.6578504e-06,1,0
Boost,EE,3,Not resolved,0.017616894,2.9820904e+08,1.0201584e-06,0.38382836,61.617164
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.015850567,87065621,1.6987201e-06,0.63913309,-66.515337
Boost,EE,5,Trigger,0.015834648,86727962,1.7003124e-06,0.63973219,-0.093736276
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.015829803,83676742,1.7305066e-06,0.65109256,-1.7758015
Boost,EE,7,No extra tight lep,0.0031900469,1115599,3.0202508e-06,1.136351,-74.529863
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0027816877,1070859,2.6880803e-06,1.0113738,10.998112
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0015974459,102208,4.9967051e-06,1.8799798,-85.883776
Boost,EE,10,$M_{ll}>200$ GeV,0.0015455358,100736,4.8695265e-06,1.8321296,2.5452495
Boost,EE,11,$W_R>800$ GeV,0.0015455358,84513,5.316396e-06,2.0002616,-9.1768585
Resolve,MM,1,All,0.047065128,3.1357246e+08,2.6578504e-06,1,0
Resolve,MM,2,Noise filter,0.047065128,3.1357246e+08,2.6578504e-06,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.037165997,10678094,1.1373625e-05,4.2792572,-327.92572
Resolve,MM,4,Trigger,0.036610348,10454697,1.1322651e-05,4.2600785,0.44817792
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.034386345,4365292,1.6458088e-05,6.1922551,-45.355421
Resolve,MM,6,All object resolved,0.034278868,4216375,1.6693863e-05,6.2809641,-1.4325807
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.034038625,86381,0.00011581448,43.574492,-593.75483
Resolve,EE,1,All,0.047065131,3.1357246e+08,2.6578504e-06,1,0
Resolve,EE,2,Noise filter,0.047065131,3.1357246e+08,2.6578504e-06,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.027823106,10678094,8.5144918e-06,3.2035256,-220.35256
Resolve,EE,4,Trigger,0.02779196,10454697,8.5953479e-06,3.2339472,-0.94962927
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.026175134,4365292,1.2528015e-05,4.7135891,-45.753433
Resolve,EE,6,All object resolved,0.026130145,4216375,1.2725423e-05,4.7878627,-1.5757315
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.025880285,86381,8.8056196e-05,33.130607,-591.9707
