region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.072261431,3.1357246e+08,4.0807286e-06,1,0
Boost,MM,2,Noise filter,0.072261431,3.1357246e+08,4.0807286e-06,1,0
Boost,MM,3,Not resolved,0.017070215,2.9820904e+08,9.8850492e-07,0.24223736,75.776264
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.016505543,87065621,1.7689128e-06,0.43347965,-78.948307
Boost,MM,5,Trigger,0.015132576,86727962,1.6249249e-06,0.3981948,8.1399099
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.015083025,83676742,1.6488692e-06,0.40406245,-1.473563
Boost,MM,7,No extra tight lep,0.0032269891,1115599,3.0552264e-06,0.74869629,-85.292222
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0023072043,1070859,2.2295639e-06,0.54636416,27.024593
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0016155591,102208,5.0533621e-06,1.238348,-126.65249
Boost,MM,10,$M_{ll}>200$ GeV,0.0015959453,100736,5.0283518e-06,1.2322191,0.49492339
Boost,MM,11,$W_R>800$ GeV,0.0015959453,84513,5.4897965e-06,1.3452981,-9.1768571
Boost,EE,1,All,0.072261431,3.1357246e+08,4.0807286e-06,1,0
Boost,EE,2,Noise filter,0.072261431,3.1357246e+08,4.0807286e-06,1,0
Boost,EE,3,Not resolved,0.028720822,2.9820904e+08,1.6631659e-06,0.4075659,59.24341
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.02564455,87065621,2.7483492e-06,0.67349472,-65.248051
Boost,EE,5,Trigger,0.025619774,86727962,2.7510329e-06,0.67415238,-0.097649929
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.025603257,83676742,2.7989353e-06,0.68589107,-1.7412513
Boost,EE,7,No extra tight lep,0.0062980999,1115599,5.962872e-06,1.4612273,-113.04072
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0056074871,1070859,5.4187879e-06,1.3278971,9.1245323
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0035005502,102208,1.0949489e-05,2.6832191,-102.06529
Boost,EE,10,$M_{ll}>200$ GeV,0.0033405427,100736,1.0525062e-05,2.5792115,3.8762257
Boost,EE,11,$W_R>800$ GeV,0.0033395104,84513,1.1487381e-05,2.8150319,-9.1431208
Resolve,MM,1,All,0.072261431,3.1357246e+08,4.0807286e-06,1,0
Resolve,MM,2,Noise filter,0.072261431,3.1357246e+08,4.0807286e-06,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.056055257,10678094,1.7154161e-05,4.2037004,-320.37004
Resolve,MM,4,Trigger,0.055336772,10454697,1.7114259e-05,4.1939222,0.23260829
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.051168319,4365292,2.4490323e-05,6.0014583,-43.098941
Resolve,MM,6,All object resolved,0.05107025,4216375,2.4871294e-05,6.0948168,-1.5555971
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.050280536,86381,0.00017107665,41.923065,-587.84783
Resolve,EE,1,All,0.072261431,3.1357246e+08,4.0807286e-06,1,0
Resolve,EE,2,Noise filter,0.072261431,3.1357246e+08,4.0807286e-06,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.041962213,10678094,1.2841375e-05,3.1468339,-214.68339
Resolve,EE,4,Trigger,0.041895113,10454697,1.2957095e-05,3.1751916,-0.901151
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.03880955,4365292,1.8575134e-05,4.551916,-43.358782
Resolve,EE,6,All object resolved,0.038749676,4216375,1.8871154e-05,4.624457,-1.5936366
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.038023965,86381,0.00012937437,31.703743,-585.56683
