region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,28.310253,3.1357246e+08,0.0015987288,1,0
Boost,MM,2,Noise filter,28.122192,3.1357246e+08,0.0015881086,0.99335714,0.6642858
Boost,MM,3,Not resolved,10.760323,2.9820904e+08,0.00062311025,0.38975357,60.764003
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",10.410489,87065621,0.0011157008,0.6978675,-79.053522
Boost,MM,5,Trigger,9.9668267,86727962,0.0010702305,0.66942595,4.0754951
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",9.9304278,83676742,0.0010855893,0.67903284,-1.435095
Boost,MM,7,No extra tight lep,2.8294076,1115599,0.002678806,1.6755851,-146.76053
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",2.5143549,1070859,0.0024297426,1.5197966,9.2975553
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",2.0710972,102208,0.0064782331,4.0521152,-166.6222
Boost,MM,10,$M_{ll}>200$ GeV,2.030654,100736,0.0063979688,4.0019101,1.2389844
Boost,MM,11,$W_R>800$ GeV,2.030654,84513,0.0069850968,4.3691569,-9.1767876
Boost,EE,1,All,28.310253,3.1357246e+08,0.0015987288,1,0
Boost,EE,2,Noise filter,27.989538,3.1357246e+08,0.0015806174,0.98867143,1.1328574
Boost,EE,3,Not resolved,15.245476,2.9820904e+08,0.0008828371,0.55221193,44.146061
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",13.217248,87065621,0.0014165036,0.88601871,-60.449035
Boost,EE,5,Trigger,13.195409,86727962,0.0014169133,0.88627496,-0.028921517
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",13.171547,83676742,0.0014399069,0.90065739,-1.6227951
Boost,EE,7,No extra tight lep,4.707995,1115599,0.0044574003,2.7880904,-209.5617
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",4.4734244,1070859,0.0043228847,2.7039513,3.0178029
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",3.2572968,102208,0.010188555,6.3729101,-135.68879
Boost,EE,10,$M_{ll}>200$ GeV,3.0635738,100736,0.0096523663,6.0375259,5.2626546
Boost,EE,11,$W_R>800$ GeV,3.0631694,84513,0.010536749,6.5907045,-9.1623392
Resolve,MM,1,All,28.310253,3.1357246e+08,0.0015987288,1,0
Resolve,MM,2,Noise filter,28.122192,3.1357246e+08,0.0015881086,0.99335714,0.6642858
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",19.927991,10678094,0.0060984086,3.8145361,-284.0045
Resolve,MM,4,Trigger,19.779565,10454697,0.0061173154,3.8263622,-0.31002697
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",16.072135,4365292,0.0076924849,4.811626,-25.74936
Resolve,MM,6,All object resolved,16.059193,4216375,0.0078208477,4.8919166,-1.6686779
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",15.581559,86381,0.053013775,33.159956,-577.85203
Resolve,EE,1,All,28.310253,3.1357246e+08,0.0015987288,1,0
Resolve,EE,2,Noise filter,27.989538,3.1357246e+08,0.0015806174,0.98867143,1.1328574
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",13.823088,10678094,0.0042301727,2.6459602,-167.62786
Resolve,EE,4,Trigger,13.80327,10454697,0.0042690002,2.6702467,-0.91787075
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",11.327337,4365292,0.0054215188,3.3911436,-26.997389
Resolve,EE,6,All object resolved,11.318439,4216375,0.0055120954,3.447799,-1.6706876
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",10.932611,86381,0.037196803,23.266488,-574.82146
