region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,15.45231,3.1357246e+08,0.00087261855,1,0
Boost,MM,2,Noise filter,15.332381,3.1357246e+08,0.00086584599,0.9922388,0.77611973
Boost,MM,3,Not resolved,3.2860374,2.9820904e+08,0.00019028831,0.21806585,78.022846
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",3.1644946,87065621,0.00033914156,0.38864812,-78.225116
Boost,MM,5,Trigger,2.9781444,86727962,0.00031979095,0.36647279,5.7057597
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",2.9617695,83676742,0.00032377915,0.37104317,-1.247126
Boost,MM,7,No extra tight lep,0.49862527,1115599,0.00047208499,0.54099812,-45.804631
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.34387154,1070859,0.00033229979,0.38080762,29.610177
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.22348191,102208,0.00069903637,0.80107897,-110.36317
Boost,MM,10,$M_{ll}>200$ GeV,0.21840802,100736,0.00068813883,0.78859065,1.5589364
Boost,MM,11,$W_R>800$ GeV,0.21840802,84513,0.00075128831,0.86095844,-9.1768505
Boost,EE,1,All,15.452309,3.1357246e+08,0.00087261852,1,0
Boost,EE,2,Noise filter,15.228251,3.1357246e+08,0.00085996555,0.9855,1.4499998
Boost,EE,3,Not resolved,5.9336867,2.9820904e+08,0.00034360874,0.39376742,60.043894
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",5.2959478,87065621,0.00056757119,0.65042304,-65.179494
Boost,EE,5,Trigger,5.2880009,86727962,0.00056782165,0.65071006,-0.044128288
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",5.2824822,83676742,0.00057747829,0.66177633,-1.7006463
Boost,EE,7,No extra tight lep,0.97172949,1115599,0.00092000728,1.0543064,-59.31461
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.85804464,1070859,0.00082917019,0.95020925,9.8735178
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.51610712,102208,0.0016143476,1.8500038,-94.694355
Boost,EE,10,$M_{ll}>200$ GeV,0.50352453,100736,0.0015864556,1.8180402,1.7277553
Boost,EE,11,$W_R>800$ GeV,0.50352453,84513,0.0017320421,1.9848789,-9.1768406
Resolve,MM,1,All,15.45231,3.1357246e+08,0.00087261855,1,0
Resolve,MM,2,Noise filter,15.332381,3.1357246e+08,0.00086584599,0.9922388,0.77611973
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",12.121299,10678094,0.0037093876,4.2508695,-328.41194
Resolve,MM,4,Trigger,12.035504,10454697,0.0037222752,4.2656384,-0.34743222
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",11.286182,4365292,0.0054018215,6.1903583,-45.121498
Resolve,MM,6,All object resolved,11.244669,4216375,0.0054761692,6.275559,-1.3763452
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",10.954765,86381,0.037272178,42.713025,-580.62503
Resolve,EE,1,All,15.452309,3.1357246e+08,0.00087261852,1,0
Resolve,EE,2,Noise filter,15.228251,3.1357246e+08,0.00085996555,0.9855,1.4499998
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",9.0248107,10678094,0.0027617933,3.1649492,-221.15162
Resolve,EE,4,Trigger,9.0157601,10454697,0.0027883453,3.1953772,-0.96140541
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",8.4705143,4365292,0.0040541797,4.6459931,-45.39733
Resolve,EE,6,All object resolved,8.4488811,4216375,0.0041146172,4.7152531,-1.4907465
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",8.1967877,86381,0.027888664,31.959743,-577.79485
