region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,2126.383,3.1357246e+08,0.12008038,1,0
Boost,MM,2,Noise filter,2117.9382,3.1357246e+08,0.11960349,0.99602858,0.39714241
Boost,MM,3,Not resolved,652.04016,2.9820904e+08,0.037758418,0.31444286,68.430337
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",632.35593,87065621,0.067770036,0.56437228,-79.483252
Boost,MM,5,Trigger,607.68988,86727962,0.065253217,0.54341282,3.7137634
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",603.589,83676742,0.065983966,0.54949832,-1.1198661
Boost,MM,7,No extra tight lep,77.339587,1115599,0.0732222,0.60977656,-10.969687
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",61.391715,1070859,0.059325235,0.49404604,18.979169
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",42.740298,102208,0.13367951,1.1132502,-125.3333
Boost,MM,10,$M_{ll}>200$ GeV,41.950499,100736,0.13216445,1.1006332,1.1333542
Boost,MM,11,$W_R>800$ GeV,41.950499,84513,0.14429107,1.2016207,-9.1754039
Boost,EE,1,All,2126.383,3.1357246e+08,0.12008038,1,0
Boost,EE,2,Noise filter,2108.5821,3.1357246e+08,0.11907513,0.99162858,0.83714192
Boost,EE,3,Not resolved,965.77278,2.9820904e+08,0.055926073,0.46573865,53.032954
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",829.04635,87065621,0.088849456,0.73991653,-58.86947
Boost,EE,5,Trigger,827.10223,86727962,0.088813489,0.739617,0.040480758
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",823.63927,83676742,0.090039681,0.74982843,-1.3806373
Boost,EE,7,No extra tight lep,138.06301,1115599,0.13071166,1.0885347,-45.171169
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",126.03376,1070859,0.12179017,1.0142387,6.8253224
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",82.625168,102208,0.25841125,2.1519856,-112.17743
Boost,EE,10,$M_{ll}>200$ GeV,81.045569,100736,0.2553164,2.1262125,1.1976453
Boost,EE,11,$W_R>800$ GeV,81.045569,84513,0.27873925,2.3212723,-9.1740496
Resolve,MM,1,All,2126.383,3.1357246e+08,0.12008038,1,0
Resolve,MM,2,Noise filter,2117.9382,3.1357246e+08,0.11960349,0.99602858,0.39714241
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",1580.6316,10678094,0.48369665,4.0281073,-304.41684
Resolve,MM,4,Trigger,1572.5817,10454697,0.48634742,4.0501823,-0.54802275
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",1361.3104,4365292,0.65152028,5.4257015,-33.961909
Resolve,MM,6,All object resolved,1359.7308,4216375,0.66215548,5.5142688,-1.6323665
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",1261.9172,86381,4.2832107,35.66953,-546.85875
Resolve,EE,1,All,2126.383,3.1357246e+08,0.12008038,1,0
Resolve,EE,2,Noise filter,2108.5821,3.1357246e+08,0.11907513,0.99162858,0.83714192
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",1178.4111,10678094,0.36061348,3.0031008,-202.84533
Resolve,EE,4,Trigger,1176.953,10454697,0.36399485,3.0312601,-0.9376717
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",1026.2836,4365292,0.49118343,4.0904554,-34.942411
Resolve,EE,6,All object resolved,1025.2508,4216375,0.49927852,4.1578693,-1.6480785
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",945.05574,86381,3.2096618,26.729278,-542.85999
