region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,3.5018592,3.1357246e+08,0.00019775602,1,0
Boost,MM,2,Noise filter,3.4652898,3.1357246e+08,0.00019569089,0.98955714,1.0442862
Boost,MM,3,Not resolved,0.77000881,2.9820904e+08,4.4589777e-05,0.22547873,77.214178
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.71668049,87065621,7.6807253e-05,0.388394,-72.253054
Boost,MM,5,Trigger,0.68101156,86727962,7.3126522e-05,0.36978151,4.7921658
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.67410789,83676742,7.3693136e-05,0.37264673,-0.77484107
Boost,MM,7,No extra tight lep,0.14137506,1115599,0.00013385011,0.67684466,-81.631716
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.10640649,1070859,0.00010282577,0.51996277,23.178418
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.07619045,102208,0.00023831866,1.2051145,-131.76938
Boost,MM,10,$M_{ll}>200$ GeV,0.075289972,100736,0.00023721641,1.1995408,0.46250877
Boost,MM,11,$W_R>800$ GeV,0.075289972,84513,0.00025898542,1.3096209,-9.1768555
Boost,EE,1,All,3.5018592,3.1357246e+08,0.00019775602,1,0
Boost,EE,2,Noise filter,3.4470301,3.1357246e+08,0.00019465973,0.98434286,1.5657138
Boost,EE,3,Not resolved,1.3884872,2.9820904e+08,8.0404708e-05,0.40658538,58.69474
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",1.2115932,87065621,0.00012984747,0.65660436,-61.49237
Boost,EE,5,Trigger,1.2099424,86727962,0.00012992272,0.6569849,-0.057955874
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",1.2062904,83676742,0.00013187106,0.66683714,-1.4996139
Boost,EE,7,No extra tight lep,0.24327916,1115599,0.00023033017,1.1647189,-74.663166
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.21516423,1070859,0.00020792366,1.0514151,9.7279954
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.12471621,102208,0.00039010398,1.9726528,-87.618847
Boost,EE,10,$M_{ll}>200$ GeV,0.11906321,100736,0.0003751329,1.896948,3.8377148
Boost,EE,11,$W_R>800$ GeV,0.11906321,84513,0.0004095583,2.0710282,-9.1768539
Resolve,MM,1,All,3.5018592,3.1357246e+08,0.00019775602,1,0
Resolve,MM,2,Noise filter,3.4652898,3.1357246e+08,0.00019569089,0.98955714,1.0442862
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",2.6989829,10678094,0.00082594903,4.1766062,-322.06822
Resolve,MM,4,Trigger,2.6819239,10454697,0.00082945093,4.1943144,-0.42398529
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",2.5354961,4365292,0.001213546,6.1365819,-46.307153
Resolve,MM,6,All object resolved,2.514485,4216375,0.0012245581,6.1922668,-0.90742568
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",2.3631546,86381,0.0080404628,40.658497,-556.60118
Resolve,EE,1,All,3.5018592,3.1357246e+08,0.00019775602,1,0
Resolve,EE,2,Noise filter,3.4470301,3.1357246e+08,0.00019465973,0.98434286,1.5657138
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",1.9866547,10678094,0.00060796071,3.0742968,-212.31971
Resolve,EE,4,Trigger,1.9846036,10454697,0.00061378751,3.1037614,-0.95841712
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",1.8753456,4365292,0.00089758305,4.5388405,-46.236773
Resolve,EE,6,All object resolved,1.8631892,4216375,0.00090737604,4.5883611,-1.0910403
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",1.7478279,86381,0.0059468653,30.071727,-555.39148
