region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,648.94719,3.1357246e+08,0.036647154,1,0
Boost,MM,2,Noise filter,645.6056,3.1357246e+08,0.036458449,0.99485075,0.5149252
Boost,MM,3,Not resolved,154.88529,2.9820904e+08,0.0089691181,0.24474255,75.399068
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",145.72254,87065621,0.015617204,0.42615052,-74.121954
Boost,MM,5,Trigger,140.25008,86727962,0.015059947,0.4109445,3.5682264
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",136.14331,83676742,0.014883114,0.40611923,1.1741917
Boost,MM,7,No extra tight lep,19.691189,1115599,0.018643034,0.50871711,-25.262996
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",15.642533,1070859,0.015116104,0.41247689,18.918219
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",10.702786,102208,0.033477021,0.9134958,-121.46593
Boost,MM,10,$M_{ll}>200$ GeV,10.576871,100736,0.033324009,0.90932052,0.45706673
Boost,MM,11,$W_R>800$ GeV,10.576871,84513,0.036381984,0.99276423,-9.1764913
Boost,EE,1,All,648.94715,3.1357246e+08,0.036647152,1,0
Boost,EE,2,Noise filter,642.39279,3.1357246e+08,0.036277016,0.9899,1.0099997
Boost,EE,3,Not resolved,263.19442,2.9820904e+08,0.015241097,0.41588762,57.986906
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",224.92508,87065621,0.024105401,0.65777009,-58.160537
Boost,EE,5,Trigger,224.26687,86727962,0.024081601,0.65712067,0.098731365
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",220.77182,83676742,0.024134654,0.65856833,-0.22030346
Boost,EE,7,No extra tight lep,34.153162,1115599,0.032335132,0.88233684,-33.978025
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",31.047486,1070859,0.030002552,0.81868714,7.2137643
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",19.255189,102208,0.060227066,1.643431,-100.73981
Boost,EE,10,$M_{ll}>200$ GeV,18.930716,100736,0.059643219,1.6274994,0.96940939
Boost,EE,11,$W_R>800$ GeV,18.930716,84513,0.065116201,1.7768421,-9.1762018
Resolve,MM,1,All,648.94719,3.1357246e+08,0.036647154,1,0
Resolve,MM,2,Noise filter,645.6056,3.1357246e+08,0.036458449,0.99485075,0.5149252
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",492.96741,10678094,0.15085788,4.1164964,-313.7803
Resolve,MM,4,Trigger,490.95277,10454697,0.15183804,4.1432423,-0.6497246
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",458.66038,4365292,0.21952145,5.9901365,-44.57606
Resolve,MM,6,All object resolved,455.7159,4216375,0.22193037,6.0558693,-1.0973507
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",371.18811,86381,1.2620436,34.437697,-468.66645
Resolve,EE,1,All,648.94715,3.1357246e+08,0.036647152,1,0
Resolve,EE,2,Noise filter,642.39279,3.1357246e+08,0.036277016,0.9899,1.0099997
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",368.0921,10678094,0.11264376,3.0737384,-210.50999
Resolve,EE,4,Trigger,367.61929,10454697,0.11369465,3.1024143,-0.93293367
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",343.75658,4365292,0.16452756,4.4895048,-44.710034
Resolve,EE,6,All object resolved,341.65213,4216375,0.16638289,4.5401315,-1.1276677
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",278.84332,86381,0.94823882,25.87483,-469.91366
