region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.01058565,3.1357246e+08,5.9779013e-07,1,0
Boost,MM,2,Noise filter,0.01058565,3.1357246e+08,5.9779013e-07,1,0
Boost,MM,3,Not resolved,0.0021941028,2.9820904e+08,1.2705643e-07,0.21254354,78.745646
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0020576992,87065621,2.2052491e-07,0.36890023,-73.564544
Boost,MM,5,Trigger,0.0018878751,86727962,2.0271729e-07,0.33911113,8.0751095
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0018850019,83676742,2.0606762e-07,0.34471566,-1.6527104
Boost,MM,7,No extra tight lep,0.0003791175,1115599,3.5893832e-07,0.60044204,-74.184731
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00028944192,1070859,2.79702e-07,0.46789331,22.075191
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00021080566,102208,6.5938617e-07,1.1030396,-135.74596
Boost,MM,10,$M_{ll}>200$ GeV,0.00020642018,100736,6.5036901e-07,1.0879554,1.3675078
Boost,MM,11,$W_R>800$ GeV,0.00020642018,84513,7.1005239e-07,1.1877954,-9.1768485
Boost,EE,1,All,0.01058565,3.1357246e+08,5.9779013e-07,1,0
Boost,EE,2,Noise filter,0.01058565,3.1357246e+08,5.9779013e-07,1,0
Boost,EE,3,Not resolved,0.0040293521,2.9820904e+08,2.333293e-07,0.39031976,60.968024
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0035552662,87065621,3.8102136e-07,0.63738315,-63.29769
Boost,EE,5,Trigger,0.0035504271,86727962,3.8124097e-07,0.63775052,-0.057637323
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0035493685,83676742,3.8801407e-07,0.64908075,-1.7765932
Boost,EE,7,No extra tight lep,0.00072587316,1115599,6.8723703e-07,1.1496293,-77.116524
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00065903234,1070859,6.3685493e-07,1.0653487,7.3311089
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00037669792,102208,1.1782862e-06,1.97107,-85.016415
Boost,EE,10,$M_{ll}>200$ GeV,0.00035628274,100736,1.1225416e-06,1.8778188,4.7309903
Boost,EE,11,$W_R>800$ GeV,0.00035628274,84513,1.2255556e-06,2.0501436,-9.1768593
Resolve,MM,1,All,0.01058565,3.1357246e+08,5.9779013e-07,1,0
Resolve,MM,2,Noise filter,0.01058565,3.1357246e+08,5.9779013e-07,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.0082751052,10678094,2.5323673e-06,4.2362147,-323.62147
Resolve,MM,4,Trigger,0.0081837662,10454697,2.5310312e-06,4.2339795,0.052762585
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.0077698672,4365292,3.7188353e-06,6.2209714,-46.929653
Resolve,MM,6,All object resolved,0.007716939,4216375,3.7581616e-06,6.2867575,-1.0574895
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.0076532739,86381,2.6039829e-05,43.560153,-592.88743
Resolve,EE,1,All,0.01058565,3.1357246e+08,5.9779013e-07,1,0
Resolve,EE,2,Noise filter,0.01058565,3.1357246e+08,5.9779013e-07,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.0061281841,10678094,1.8753609e-06,3.137156,-213.7156
Resolve,EE,4,Trigger,0.0061210766,10454697,1.8930941e-06,3.1668206,-0.9455885
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.0058208978,4365292,2.7860138e-06,4.6605216,-47.167213
Resolve,EE,6,All object resolved,0.0057823358,4216375,2.8160069e-06,4.7106948,-1.0765589
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.0057227537,86381,1.9471344e-05,32.572208,-591.45231
