region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,1.5299282,3.1357246e+08,8.6397683e-05,1,0
Boost,MM,2,Noise filter,1.5174147,3.1357246e+08,8.5691024e-05,0.99182086,0.81791445
Boost,MM,3,Not resolved,0.55753323,2.9820904e+08,3.2285707e-05,0.37368718,62.323117
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.53860322,87065621,5.7722561e-05,0.66810312,-78.786736
Boost,MM,5,Trigger,0.51216058,86727962,5.4995428e-05,0.63653823,4.7245537
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.50958026,83676742,5.5707056e-05,0.64477488,-1.2939766
Boost,MM,7,No extra tight lep,0.15178258,1115599,0.00014370367,1.6632815,-157.96313
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.13712267,1070859,0.0001325083,1.5337021,7.7905896
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.11326035,102208,0.00035427083,4.1004668,-167.35745
Boost,MM,10,$M_{ll}>200$ GeV,0.11093121,100736,0.00034951138,4.0453791,1.343449
Boost,MM,11,$W_R>800$ GeV,0.11093121,84513,0.00038158553,4.4166176,-9.1768542
Boost,EE,1,All,1.529928,3.1357246e+08,8.6397673e-05,1,0
Boost,EE,2,Noise filter,1.5105564,3.1357246e+08,8.5303727e-05,0.98733825,1.2661747
Boost,EE,3,Not resolved,0.8037072,2.9820904e+08,4.6541188e-05,0.53868567,45.440616
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.6994246,87065621,7.4957924e-05,0.86759194,-61.057178
Boost,EE,5,Trigger,0.69847964,86727962,7.5002231e-05,0.86810476,-0.05910877
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.69647724,83676742,7.613854e-05,0.88125684,-1.5150336
Boost,EE,7,No extra tight lep,0.26011026,1115599,0.00024626541,2.8503709,-223.44383
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.24841082,1070859,0.00024005145,2.7784481,2.5232768
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.18518879,102208,0.0005792581,6.7045568,-141.30581
Boost,EE,10,$M_{ll}>200$ GeV,0.17135194,100736,0.00053987914,6.2487695,6.7981708
Boost,EE,11,$W_R>800$ GeV,0.17132944,84513,0.00058934566,6.8213141,-9.1625169
Resolve,MM,1,All,1.5299282,3.1357246e+08,8.6397683e-05,1,0
Resolve,MM,2,Noise filter,1.5174147,3.1357246e+08,8.5691024e-05,0.99182086,0.81791445
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",1.0926884,10678094,0.00033438706,3.8703244,-290.22413
Resolve,MM,4,Trigger,1.0819104,10454697,0.00033460742,3.8728749,-0.06590018
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.89491665,4365292,0.00042832746,4.9576267,-28.008956
Resolve,MM,6,All object resolved,0.89347806,4216375,0.00043512523,5.0363066,-1.5870477
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.8489503,86381,0.0028885004,33.432615,-563.83199
Resolve,EE,1,All,1.529928,3.1357246e+08,8.6397673e-05,1,0
Resolve,EE,2,Noise filter,1.5105564,3.1357246e+08,8.5303727e-05,0.98733825,1.2661747
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.74912476,10678094,0.00022924891,2.6534153,-168.74431
Resolve,EE,4,Trigger,0.74793232,10454697,0.00023131648,2.6773462,-0.90188764
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.62886792,4365292,0.00030099049,3.4837801,-30.120646
Resolve,EE,6,All object resolved,0.62794546,4216375,0.00030581044,3.539568,-1.6013597
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.59298211,86381,0.0020175856,23.352315,-559.75042
