region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.024626897,3.1357246e+08,1.3907213e-06,1,0
Boost,MM,2,Noise filter,0.024626897,3.1357246e+08,1.3907213e-06,1,0
Boost,MM,3,Not resolved,0.0050091109,2.9820904e+08,2.9006475e-07,0.20857145,79.142855
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0047603792,87065621,5.1017439e-07,0.36684158,-75.882935
Boost,MM,5,Trigger,0.0043128733,86727962,4.6311367e-07,0.33300251,9.2244382
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0043054852,83676742,4.7067278e-07,0.33843789,-1.6322353
Boost,MM,7,No extra tight lep,0.00081374304,1115599,7.7043009e-07,0.55397879,-63.686988
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00057415851,1070859,5.5483752e-07,0.39895667,27.983404
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00037397702,102208,1.1697754e-06,0.84112854,-110.83206
Boost,MM,10,$M_{ll}>200$ GeV,0.00036694077,100736,1.1561219e-06,0.83131098,1.1671888
Boost,MM,11,$W_R>800$ GeV,0.00036694077,84513,1.2622175e-06,0.90759916,-9.1768519
Boost,EE,1,All,0.024626897,3.1357246e+08,1.3907213e-06,1,0
Boost,EE,2,Noise filter,0.024626897,3.1357246e+08,1.3907213e-06,1,0
Boost,EE,3,Not resolved,0.0092642869,2.9820904e+08,5.3647414e-07,0.38575245,61.424755
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0082172919,87065621,8.8065303e-07,0.63323475,-64.155729
Boost,EE,5,Trigger,0.0082088484,86727962,8.8146029e-07,0.6338152,-0.0916654
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0082067375,83676742,8.9715711e-07,0.64510202,-1.7807747
Boost,EE,7,No extra tight lep,0.0016338187,1115599,1.5468557e-06,1.1122687,-72.417485
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0014526351,1070859,1.403752e-06,1.0093698,9.2512655
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00081585392,102208,2.551937e-06,1.8349737,-81.794007
Boost,EE,10,$M_{ll}>200$ GeV,0.00078348714,100736,2.4685363e-06,1.7750044,3.2681322
Boost,EE,11,$W_R>800$ GeV,0.00078348714,84513,2.6950704e-06,1.937894,-9.1768585
Resolve,MM,1,All,0.024626897,3.1357246e+08,1.3907213e-06,1,0
Resolve,MM,2,Noise filter,0.024626897,3.1357246e+08,1.3907213e-06,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.019427455,10678094,5.9452354e-06,4.2749295,-327.49295
Resolve,MM,4,Trigger,0.019175206,10454697,5.9304042e-06,4.2642651,0.24946357
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.018158467,4365292,8.6910556e-06,6.2493152,-46.550814
Resolve,MM,6,All object resolved,0.01806981,4216375,8.8000264e-06,6.3276708,-1.2538269
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.01796708,86381,6.1131969e-05,43.957024,-594.67939
Resolve,EE,1,All,0.024626897,3.1357246e+08,1.3907213e-06,1,0
Resolve,EE,2,Noise filter,0.024626897,3.1357246e+08,1.3907213e-06,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.014432417,10678094,4.4166419e-06,3.1757923,-217.57923
Resolve,EE,4,Trigger,0.014414826,10454697,4.4581399e-06,3.2056315,-0.93958151
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.013642949,4365292,6.5298261e-06,4.6952802,-46.469744
Resolve,EE,6,All object resolved,0.013595806,4216375,6.6211793e-06,4.7609679,-1.399014
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.013480763,86381,4.5867531e-05,32.98111,-592.7396
