region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.17847382,3.1357246e+08,1.0078725e-05,1,0
Boost,MM,2,Noise filter,0.17642392,3.1357246e+08,9.9629614e-06,0.98851411,1.1485892
Boost,MM,3,Not resolved,0.050937704,2.9820904e+08,2.9497078e-06,0.29266678,70.393263
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.04677544,87065621,5.0129633e-06,0.49738072,-69.947792
Boost,MM,5,Trigger,0.044739563,86727962,4.8041009e-06,0.47665763,4.1664454
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.042907657,83676742,4.6906435e-06,0.4654005,2.361679
Boost,MM,7,No extra tight lep,0.0072995794,1115599,6.9110459e-06,0.6857064,-47.336842
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.005850117,1070859,5.6532528e-06,0.56090954,18.199751
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0037925688,102208,1.1862904e-05,1.1770243,-109.84209
Boost,MM,10,$M_{ll}>200$ GeV,0.003695683,100736,1.1644004e-05,1.1553053,1.8452459
Boost,MM,11,$W_R>800$ GeV,0.0036842097,84513,1.2673092e-05,1.2574103,-8.8379166
Boost,EE,1,All,0.17847382,3.1357246e+08,1.0078725e-05,1,0
Boost,EE,2,Noise filter,0.17569218,3.1357246e+08,9.921642e-06,0.98441444,1.5585561
Boost,EE,3,Not resolved,0.080065907,2.9820904e+08,4.6364706e-06,0.46002553,53.26912
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.060971758,87065621,6.5343939e-06,0.6483354,-40.934655
Boost,EE,5,Trigger,0.060645405,86727962,6.5120589e-06,0.64611935,0.34180604
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.059528669,83676742,6.5076429e-06,0.64568119,0.067813447
Boost,EE,7,No extra tight lep,0.010336184,1115599,9.7860216e-06,0.97095833,-50.37736
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0092092493,1070859,8.899346e-06,0.88298336,9.0606333
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0048111444,102208,1.5048941e-05,1.4931394,-69.101651
Boost,EE,10,$M_{ll}>200$ GeV,0.0045765788,100736,1.4419446e-05,1.4306817,4.1829827
Boost,EE,11,$W_R>800$ GeV,0.0045714795,84513,1.5725158e-05,1.5602329,-9.0552122
Resolve,MM,1,All,0.17847382,3.1357246e+08,1.0078725e-05,1,0
Resolve,MM,2,Noise filter,0.17642392,3.1357246e+08,9.9629614e-06,0.98851411,1.1485892
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.12467671,10678094,3.8153859e-05,3.7855841,-282.95701
Resolve,MM,4,Trigger,0.12408903,10454697,3.8377585e-05,3.8077819,-0.58637773
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.1175913,4365292,5.6281874e-05,5.5842259,-46.652986
Resolve,MM,6,All object resolved,0.11635983,4216375,5.6667425e-05,5.6224798,-0.68503503
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.08638643,86381,0.00029392487,29.162904,-418.68401
Resolve,EE,1,All,0.17847382,3.1357246e+08,1.0078725e-05,1,0
Resolve,EE,2,Noise filter,0.17569218,3.1357246e+08,9.921642e-06,0.98441444,1.5585561
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.090391893,10678094,2.7661939e-05,2.7445872,-178.80404
Resolve,EE,4,Trigger,0.090190472,10454697,2.7893624e-05,2.7675747,-0.8375575
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.085667436,4365292,4.1002385e-05,4.0682117,-46.995548
Resolve,EE,6,All object resolved,0.084984136,4216375,4.138741e-05,4.1064134,-0.93903059
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.063977767,86381,0.00021768069,21.59804,-425.95873
