region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.043524125,3.1357246e+08,2.4578843e-06,1,0
Boost,MM,2,Noise filter,0.043524125,3.1357246e+08,2.4578843e-06,1,0
Boost,MM,3,Not resolved,0.0091195477,2.9820904e+08,5.280985e-07,0.21485897,78.514103
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0087968474,87065621,9.4276529e-07,0.3835678,-78.520729
Boost,MM,5,Trigger,0.0079848116,86727962,8.5740371e-07,0.3488381,9.0543833
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.007975485,83676742,8.7187712e-07,0.35472667,-1.6880508
Boost,MM,7,No extra tight lep,0.001461167,1115599,1.3833937e-06,0.56283923,-58.668428
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00098613231,1070859,9.5294758e-07,0.38771051,31.11523
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00062301676,102208,1.9487552e-06,0.7928588,-104.49763
Boost,MM,10,$M_{ll}>200$ GeV,0.00061306839,100736,1.9315973e-06,0.78587802,0.88045705
Boost,MM,11,$W_R>800$ GeV,0.00061244661,84513,2.1067184e-06,0.85712674,-9.0661292
Boost,EE,1,All,0.043524125,3.1357246e+08,2.4578843e-06,1,0
Boost,EE,2,Noise filter,0.043524125,3.1357246e+08,2.4578843e-06,1,0
Boost,EE,3,Not resolved,0.016150559,2.9820904e+08,9.3524821e-07,0.38050945,61.949055
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.014490425,87065621,1.5529524e-06,0.63182485,-66.047086
Boost,EE,5,Trigger,0.014477367,86727962,1.554569e-06,0.63248259,-0.10410139
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.01447488,83676742,1.582388e-06,0.64380086,-1.789499
Boost,EE,7,No extra tight lep,0.002919847,1115599,2.7644327e-06,1.1247204,-74.700053
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0025337258,1070859,2.4484626e-06,0.99616675,11.429835
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0014182647,102208,4.4362381e-06,1.8049011,-81.184635
Boost,EE,10,$M_{ll}>200$ GeV,0.0013741188,100736,4.329442e-06,1.7614507,2.4073574
Boost,EE,11,$W_R>800$ GeV,0.0013741188,84513,4.7267488e-06,1.9230965,-9.1768595
Resolve,MM,1,All,0.043524125,3.1357246e+08,2.4578843e-06,1,0
Resolve,MM,2,Noise filter,0.043524125,3.1357246e+08,2.4578843e-06,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.034345509,10678094,1.0510493e-05,4.2762359,-327.62359
Resolve,MM,4,Trigger,0.033870474,10454697,1.0475278e-05,4.2619084,0.33504886
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.031857172,4365292,1.5247568e-05,6.2035335,-45.557644
Resolve,MM,6,All object resolved,0.031766393,4216375,1.5470284e-05,6.2941464,-1.4606666
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.03155126,86381,0.00010735136,43.676329,-593.91981
Resolve,EE,1,All,0.043524125,3.1357246e+08,2.4578843e-06,1,0
Resolve,EE,2,Noise filter,0.043524125,3.1357246e+08,2.4578843e-06,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.02590245,10678094,7.9267284e-06,3.225021,-222.5021
Resolve,EE,4,Trigger,0.025880688,10454697,8.0042403e-06,3.256557,-0.97785405
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.024407086,4365292,1.1681787e-05,4.7527813,-45.944977
Resolve,EE,6,All object resolved,0.024365427,4216375,1.1866002e-05,4.8277299,-1.5769422
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.024135371,86381,8.2119225e-05,33.410533,-592.05472
