region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.049485116,3.1357246e+08,2.7945091e-06,1,0
Boost,MM,2,Noise filter,0.049485116,3.1357246e+08,2.7945091e-06,1,0
Boost,MM,3,Not resolved,0.010625868,2.9820904e+08,6.1532166e-07,0.22018954,77.981046
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.010265334,87065621,1.1001439e-06,0.39368056,-78.791672
Boost,MM,5,Trigger,0.0093081502,86727962,9.9950136e-07,0.35766617,9.1481241
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0092940116,83676742,1.0160162e-06,0.3635759,-1.6523042
Boost,MM,7,No extra tight lep,0.0017051157,1115599,1.6143578e-06,0.57768922,-58.890953
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.001165021,1070859,1.1258165e-06,0.40286735,30.26227
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00075429455,102208,2.3593834e-06,0.84429263,-109.57088
Boost,MM,10,$M_{ll}>200$ GeV,0.00073803515,100736,2.3253306e-06,0.83210701,1.4432936
Boost,MM,11,$W_R>800$ GeV,0.00073803515,84513,2.5387229e-06,0.90846828,-9.1768573
Boost,EE,1,All,0.049485112,3.1357246e+08,2.7945066e-06,1,0
Boost,EE,2,Noise filter,0.049485112,3.1357246e+08,2.7945066e-06,1,0
Boost,EE,3,Not resolved,0.018684996,2.9820904e+08,1.0820125e-06,0.38719267,61.280733
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.016769631,87065621,1.7972161e-06,0.64312466,-66.099388
Boost,EE,5,Trigger,0.016754349,86727962,1.7990684e-06,0.64378749,-0.10306403
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0167478,83676742,1.8308617e-06,0.65516458,-1.7672125
Boost,EE,7,No extra tight lep,0.0034675965,1115599,3.2830271e-06,1.1748146,-79.31595
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0030309631,1070859,2.928967e-06,1.048116,10.784563
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0017669096,102208,5.5267762e-06,1.9777288,-88.693701
Boost,EE,10,$M_{ll}>200$ GeV,0.0017043255,100736,5.3698256e-06,1.9215648,2.8398221
Boost,EE,11,$W_R>800$ GeV,0.0017043255,84513,5.8626069e-06,2.0979041,-9.1768585
Resolve,MM,1,All,0.049485116,3.1357246e+08,2.7945091e-06,1,0
Resolve,MM,2,Noise filter,0.049485116,3.1357246e+08,2.7945091e-06,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.03890237,10678094,1.1904994e-05,4.260138,-326.0138
Resolve,MM,4,Trigger,0.038359448,10454697,1.1863603e-05,4.2453264,0.3476791
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.035965782,4365292,1.7214042e-05,6.1599521,-45.09961
Resolve,MM,6,All object resolved,0.035886606,4216375,1.7476834e-05,6.2539909,-1.5266166
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.035608782,86381,0.00012115685,43.355326,-593.24254
Resolve,EE,1,All,0.049485112,3.1357246e+08,2.7945066e-06,1,0
Resolve,EE,2,Noise filter,0.049485112,3.1357246e+08,2.7945066e-06,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.029214409,10678094,8.9402621e-06,3.1992274,-219.92274
Resolve,EE,4,Trigger,0.029189667,10454697,9.0276229e-06,3.230489,-0.97716152
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.027440222,4365292,1.3133515e-05,4.6997616,-45.481429
Resolve,EE,6,All object resolved,0.027402381,4216375,1.3345003e-05,4.7754416,-1.6102944
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.027106198,86381,9.2227295e-05,33.003069,-591.09984
