region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.035374467,3.1357246e+08,1.9976554e-06,1,0
Boost,MM,2,Noise filter,0.035374467,3.1357246e+08,1.9976554e-06,1,0
Boost,MM,3,Not resolved,0.0073912423,2.9820904e+08,4.2801138e-07,0.21425686,78.574314
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0071112786,87065621,7.6212238e-07,0.38150842,-78.061244
Boost,MM,5,Trigger,0.0064174337,86727962,6.8909815e-07,0.34495346,9.581693
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0064103588,83676742,7.00778e-07,0.35080024,-1.6949469
Boost,MM,7,No extra tight lep,0.0011779698,1115599,1.1152704e-06,0.55828965,-59.147455
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00082169834,1070859,7.9404685e-07,0.39748939,28.802299
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00048816765,102208,1.526956e-06,0.76437408,-92.300498
Boost,MM,10,$M_{ll}>200$ GeV,0.00047806066,100736,1.5062278e-06,0.7539978,1.3574876
Boost,MM,11,$W_R>800$ GeV,0.00047806066,84513,1.6444522e-06,0.82319109,-9.1768558
Boost,EE,1,All,0.035374467,3.1357246e+08,1.9976554e-06,1,0
Boost,EE,2,Noise filter,0.035374467,3.1357246e+08,1.9976554e-06,1,0
Boost,EE,3,Not resolved,0.013198214,2.9820904e+08,7.6428396e-07,0.38259048,61.740952
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.011814061,87065621,1.2661234e-06,0.63380468,-65.661382
Boost,EE,5,Trigger,0.011799406,86727962,1.2670123e-06,0.63424964,-0.070205395
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.011796879,83676742,1.2896286e-06,0.64557107,-1.7850118
Boost,EE,7,No extra tight lep,0.002402937,1115599,2.2750365e-06,1.1388533,-76.410215
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0021204466,1070859,2.0490906e-06,1.0257478,9.9315285
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00118555,102208,3.708322e-06,1.8563371,-80.974033
Boost,EE,10,$M_{ll}>200$ GeV,0.0011446167,100736,3.6063488e-06,1.8052907,2.7498473
Boost,EE,11,$W_R>800$ GeV,0.0011446167,84513,3.9372982e-06,1.9709596,-9.1768567
Resolve,MM,1,All,0.035374467,3.1357246e+08,1.9976554e-06,1,0
Resolve,MM,2,Noise filter,0.035374467,3.1357246e+08,1.9976554e-06,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.027904896,10678094,8.5395213e-06,4.2747719,-327.47719
Resolve,MM,4,Trigger,0.027514766,10454697,8.5096187e-06,4.259803,0.35016772
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.025965364,4365292,1.2427614e-05,6.2211001,-46.041967
Resolve,MM,6,All object resolved,0.0258648,4216375,1.2596199e-05,6.3054911,-1.3565287
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.025702583,86381,8.7451573e-05,43.777106,-594.26956
Resolve,EE,1,All,0.035374467,3.1357246e+08,1.9976554e-06,1,0
Resolve,EE,2,Noise filter,0.035374467,3.1357246e+08,1.9976554e-06,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.02095634,10678094,6.4131081e-06,3.2103174,-221.03174
Resolve,EE,4,Trigger,0.020936126,10454697,6.4750121e-06,3.2413058,-0.96527406
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.019757145,4365292,9.4562196e-06,4.733659,-46.041728
Resolve,EE,6,All object resolved,0.01970661,4216375,9.5971511e-06,4.8042074,-1.4903577
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.019536308,86381,6.6471175e-05,33.274594,-592.61361
