region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,3.0997147,3.1357246e+08,0.00017504623,1,0
Boost,MM,2,Noise filter,3.079127,3.1357246e+08,0.00017388361,0.9933582,0.66418029
Boost,MM,3,Not resolved,2.8627947,2.9820904e+08,0.00016577911,0.94705899,4.6608773
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",2.5484281,87065621,0.00027311719,1.5602575,-64.747652
Boost,MM,5,Trigger,2.4649671,86727962,0.00026468636,1.512094,3.0868905
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",2.4595542,83676742,0.00026887722,1.5360355,-1.5833319
Boost,MM,7,No extra tight lep,1.1640585,1115599,0.0011020992,6.2960463,-309.88938
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",1.1619766,1070859,0.0011228744,6.4147303,-1.8850555
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",1.0478424,102208,0.0032775759,18.724059,-191.8916
Boost,MM,10,$M_{ll}>200$ GeV,1.0465932,100736,0.0032975001,18.837881,-0.60789221
Boost,MM,11,$W_R>800$ GeV,1.0464082,84513,0.0035994692,20.562963,-9.1575173
Boost,EE,1,All,3.0997148,3.1357246e+08,0.00017504624,1,0
Boost,EE,2,Noise filter,3.0735496,3.1357246e+08,0.00017356864,0.99155883,0.84411681
Boost,EE,3,Not resolved,2.853014,2.9820904e+08,0.00016521273,0.94382335,4.8141856
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",2.0886152,87065621,0.00022383865,1.2787401,-35.485115
Boost,EE,5,Trigger,2.0813673,86727962,0.00022349569,1.2767809,0.15321655
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",2.0811394,83676742,0.00022750911,1.2997087,-1.7957469
Boost,EE,7,No extra tight lep,0.76366945,1115599,0.00072302166,4.130461,-217.79899
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.76335036,1070859,0.00073766252,4.214101,-2.0249543
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.26666664,102208,0.00083411525,4.7651138,-13.075455
Boost,EE,10,$M_{ll}>200$ GeV,0.26488887,100736,0.00083458613,4.7678039,-0.056452727
Boost,EE,11,$W_R>800$ GeV,0.26475211,84513,0.00091070444,5.2026507,-9.120485
Resolve,MM,1,All,3.0997147,3.1357246e+08,0.00017504623,1,0
Resolve,MM,2,Noise filter,3.079127,3.1357246e+08,0.00017388361,0.9933582,0.66418029
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.54087708,10678094,0.00016552047,0.94558143,4.8096211
Resolve,MM,4,Trigger,0.53699087,10454697,0.00016607764,0.94876445,-0.33662046
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.12903141,4365292,6.1757368e-05,0.35280604,62.814159
Resolve,MM,6,All object resolved,0.12866129,4216375,6.2658255e-05,0.3579526,-1.4587513
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.069350333,86381,0.00023596054,1.3479898,-276.58333
Resolve,EE,1,All,3.0997148,3.1357246e+08,0.00017504624,1,0
Resolve,EE,2,Noise filter,3.0735496,3.1357246e+08,0.00017356864,0.99155883,0.84411681
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.26265525,10678094,8.0378373e-05,0.45918366,53.690729
Resolve,EE,4,Trigger,0.26128773,10454697,8.0809661e-05,0.46164752,-0.53657248
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.074712245,4365292,3.5758981e-05,0.20428306,55.749127
Resolve,EE,6,All object resolved,0.074712245,4216375,3.6384982e-05,0.20785926,-1.7506125
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.037789171,86381,0.0001285755,0.73452306,-253.37518
