region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.15277929,3.1357246e+08,8.6277112e-06,1,0
Boost,MM,2,Noise filter,0.15075605,3.1357246e+08,8.5134547e-06,0.98675704,1.3242963
Boost,MM,3,Not resolved,0.032624926,2.9820904e+08,1.8892475e-06,0.21897435,77.808686
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.030389983,87065621,3.2569201e-06,0.37749527,-72.392457
Boost,MM,5,Trigger,0.02849552,86727962,3.0598266e-06,0.35465102,6.0515325
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.028371114,83676742,3.101515e-06,0.35948295,-1.3624462
Boost,MM,7,No extra tight lep,0.0057968827,1115599,5.488333e-06,0.6361285,-76.956517
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0044917111,1070859,4.3405589e-06,0.50309506,20.912982
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0031036021,102208,9.707862e-06,1.1251955,-123.65465
Boost,MM,10,$M_{ll}>200$ GeV,0.0030490381,100736,9.6066175e-06,1.1134607,1.0429127
Boost,MM,11,$W_R>800$ GeV,0.0030490381,84513,1.0488203e-05,1.2156414,-9.1768577
Boost,EE,1,All,0.15277929,3.1357246e+08,8.6277112e-06,1,0
Boost,EE,2,Noise filter,0.14977906,3.1357246e+08,8.4582796e-06,0.98036193,1.9638069
Boost,EE,3,Not resolved,0.059754415,2.9820904e+08,3.4602673e-06,0.40106434,59.090176
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.052222839,87065621,5.5967661e-06,0.6486965,-61.743749
Boost,EE,5,Trigger,0.052126522,86727962,5.5973079e-06,0.6487593,-0.0096800221
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.052063417,83676742,5.6915463e-06,0.65968206,-1.6836378
Boost,EE,7,No extra tight lep,0.010820759,1115599,1.0244805e-05,1.1874302,-80.000373
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0097291622,1070859,9.401763e-06,1.0897169,8.2289666
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0055864079,102208,1.7473914e-05,2.0253244,-85.857845
Boost,EE,10,$M_{ll}>200$ GeV,0.0053195977,100736,1.6760479e-05,1.9426333,4.0828558
Boost,EE,11,$W_R>800$ GeV,0.0053195977,84513,1.8298565e-05,2.120906,-9.1768576
Resolve,MM,1,All,0.15277929,3.1357246e+08,8.6277112e-06,1,0
Resolve,MM,2,Noise filter,0.15075605,3.1357246e+08,8.5134547e-06,0.98675704,1.3242963
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.11784521,10678094,3.6063268e-05,4.1799345,-323.60321
Resolve,MM,4,Trigger,0.11691544,10454697,3.6158978e-05,4.1910279,-0.26539668
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.11112074,4365292,5.3184916e-05,6.1644294,-47.086336
Resolve,MM,6,All object resolved,0.11018442,4216375,5.365999e-05,6.2194931,-0.89324938
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.10814809,86381,0.00036796767,42.649512,-585.73936
Resolve,EE,1,All,0.15277929,3.1357246e+08,8.6277112e-06,1,0
Resolve,EE,2,Noise filter,0.14977906,3.1357246e+08,8.4582796e-06,0.98036193,1.9638069
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.086440972,10678094,2.6452868e-05,3.0660353,-212.74525
Resolve,EE,4,Trigger,0.086324727,10454697,2.6698047e-05,3.094453,-0.92685259
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.082179758,4365292,3.9333103e-05,4.5589266,-47.325769
Resolve,EE,6,All object resolved,0.081589676,4216375,3.9734302e-05,4.6054279,-1.0200052
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.079894711,86381,0.00027183718,31.50745,-584.13729
