region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,19.466635,3.1357246e+08,0.0010993144,1,0
Boost,MM,2,Noise filter,19.322304,3.1357246e+08,0.0010911638,0.99258571,0.74142882
Boost,MM,3,Not resolved,4.3644195,2.9820904e+08,0.00025273541,0.22990275,76.837995
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",4.2234255,87065621,0.00045262807,0.41173668,-79.091672
Boost,MM,5,Trigger,3.9558983,86727962,0.00042478145,0.38640578,6.1522071
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",3.937544,83676742,0.00043045032,0.39156252,-1.3345387
Boost,MM,7,No extra tight lep,0.67104271,1115599,0.00063532517,0.57792853,-47.595468
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.46553067,1070859,0.00044986491,0.40922315,29.191392
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.30534807,102208,0.00095510808,0.86882157,-112.30998
Boost,MM,10,$M_{ll}>200$ GeV,0.29978618,100736,0.00094453713,0.85920563,1.1067805
Boost,MM,11,$W_R>800$ GeV,0.29950808,84513,0.0010302593,0.93718344,-9.0755705
Boost,EE,1,All,19.466634,3.1357246e+08,0.0010993144,1,0
Boost,EE,2,Noise filter,19.208702,3.1357246e+08,0.0010847485,0.98675,1.3250002
Boost,EE,3,Not resolved,7.5708032,2.9820904e+08,0.00043841111,0.39880412,59.584077
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",6.7606476,87065621,0.0007245443,0.65908743,-65.265952
Boost,EE,5,Trigger,6.7486241,86727962,0.0007246623,0.65919476,-0.016285247
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",6.7351693,83676742,0.0007362853,0.66976772,-1.6039196
Boost,EE,7,No extra tight lep,1.2513038,1115599,0.0011847007,1.0776723,-60.902392
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",1.0924217,1070859,0.0010556601,0.96028952,10.89225
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.65012834,102208,0.0020335563,1.8498405,-92.633618
Boost,EE,10,$M_{ll}>200$ GeV,0.63581464,100736,0.0020032618,1.8222829,1.4897272
Boost,EE,11,$W_R>800$ GeV,0.63581464,84513,0.0021870979,1.9895108,-9.176836
Resolve,MM,1,All,19.466635,3.1357246e+08,0.0010993144,1,0
Resolve,MM,2,Noise filter,19.322304,3.1357246e+08,0.0010911638,0.99258571,0.74142882
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",15.180638,10678094,0.0046456133,4.2259186,-325.74848
Resolve,MM,4,Trigger,15.057442,10454697,0.0046568835,4.2361706,-0.24259906
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",13.994842,4365292,0.0066982463,6.0931124,-43.835386
Resolve,MM,6,All object resolved,13.962861,4216375,0.0067999318,6.1856114,-1.5180917
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",13.611349,86381,0.046310627,42.126825,-581.04545
Resolve,EE,1,All,19.466634,3.1357246e+08,0.0010993144,1,0
Resolve,EE,2,Noise filter,19.208702,3.1357246e+08,0.0010847485,0.98675,1.3250002
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",11.381683,10678094,0.0034830487,3.1683827,-221.09275
Resolve,EE,4,Trigger,11.369087,10454697,0.0035161694,3.1985112,-0.95091162
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",10.575822,4365292,0.005061827,4.6045308,-43.958564
Resolve,EE,6,All object resolved,10.556641,4216375,0.0051410991,4.6766412,-1.5660764
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",10.235442,86381,0.034824822,31.678674,-577.38088
