region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.6996601,3.1357246e+08,3.9511013e-05,1,0
Boost,MM,2,Noise filter,0.69183853,3.1357246e+08,3.9069313e-05,0.98882085,1.1179153
Boost,MM,3,Not resolved,0.1467511,2.9820904e+08,8.4980821e-06,0.21508135,78.248704
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.14191613,87065621,1.520927e-05,0.3849375,-78.972976
Boost,MM,5,Trigger,0.13029342,86727962,1.3990812e-05,0.35409904,8.0112899
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.12994881,83676742,1.4205938e-05,0.35954376,-1.5376275
Boost,MM,7,No extra tight lep,0.023631803,1115599,2.2373957e-05,0.56627142,-57.497216
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.015935542,1070859,1.539929e-05,0.38974678,31.17315
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.010181621,102208,3.1847436e-05,0.80603947,-106.81107
Boost,MM,10,$M_{ll}>200$ GeV,0.010045866,100736,3.1651553e-05,0.80108179,0.61506683
Boost,MM,11,$W_R>800$ GeV,0.010045866,84513,3.4556171e-05,0.87459593,-9.1768577
Boost,EE,1,All,0.69966008,3.1357246e+08,3.951101e-05,1,0
Boost,EE,2,Noise filter,0.68780584,3.1357246e+08,3.8841582e-05,0.98305719,1.6942808
Boost,EE,3,Not resolved,0.26342202,2.9820904e+08,1.5254277e-05,0.38607662,60.726942
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.2358854,87065621,2.5280036e-05,0.63982258,-65.724247
Boost,EE,5,Trigger,0.23562552,86727962,2.5301295e-05,0.64036063,-0.084093867
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.23549559,83676742,2.5744259e-05,0.65157179,-1.7507573
Boost,EE,7,No extra tight lep,0.045717788,1115599,4.3284375e-05,1.0955016,-68.132143
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.039900615,1070859,3.8557906e-05,0.9758775,10.919574
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.022998826,102208,7.1938804e-05,1.820728,-86.573421
Boost,EE,10,$M_{ll}>200$ GeV,0.022389122,100736,7.0541502e-05,1.7853632,1.9423471
Boost,EE,11,$W_R>800$ GeV,0.022389122,84513,7.7014995e-05,1.9492034,-9.1768573
Resolve,MM,1,All,0.6996601,3.1357246e+08,3.9511013e-05,1,0
Resolve,MM,2,Noise filter,0.69183853,3.1357246e+08,3.9069313e-05,0.98882085,1.1179153
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.54660162,10678094,0.00016727231,4.2335616,-328.14243
Resolve,MM,4,Trigger,0.54088947,10454697,0.00016728338,4.2338419,-0.0066218308
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.51064745,4365292,0.00024440749,6.1858067,-46.103866
Resolve,MM,6,All object resolved,0.5091437,4216375,0.00024795379,6.2755615,-1.4509794
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.5036404,86381,0.0017136062,43.370344,-591.09902
Resolve,EE,1,All,0.69966008,3.1357246e+08,3.951101e-05,1,0
Resolve,EE,2,Noise filter,0.68780584,3.1357246e+08,3.8841582e-05,0.98305719,1.6942808
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.40842157,10678094,0.00012498612,3.163324,-221.78433
Resolve,EE,4,Trigger,0.40800178,10454697,0.00012618459,3.1936565,-0.95888059
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.38651222,4365292,0.00018499354,4.6820758,-46.605493
Resolve,EE,6,All object resolved,0.38566263,4216375,0.00018781831,4.753569,-1.5269563
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.38026525,86381,0.00129383,32.746062,-588.87318
