region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.032527433,3.1357246e+08,1.8368817e-06,1,0
Boost,MM,2,Noise filter,0.032527433,3.1357246e+08,1.8368817e-06,1,0
Boost,MM,3,Not resolved,0.0066843874,2.9820904e+08,3.8707855e-07,0.2107259,78.92741
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0063897818,87065621,6.8479763e-07,0.37280443,-76.914385
Boost,MM,5,Trigger,0.005759679,86727962,6.1847112e-07,0.33669622,9.6855639
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0057536382,83676742,6.2898413e-07,0.34241951,-1.6998385
Boost,MM,7,No extra tight lep,0.0010171793,1115599,9.6303798e-07,0.52427872,-53.11006
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00070863336,1070859,6.8478687e-07,0.37279857,28.893057
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00044051438,102208,1.3778998e-06,0.75012987,-101.21586
Boost,MM,10,$M_{ll}>200$ GeV,0.0004358676,100736,1.3732898e-06,0.7476202,0.33456461
Boost,MM,11,$W_R>800$ GeV,0.0004358676,84513,1.4993148e-06,0.81622828,-9.1768624
Boost,EE,1,All,0.032527433,3.1357246e+08,1.8368817e-06,1,0
Boost,EE,2,Noise filter,0.032527433,3.1357246e+08,1.8368817e-06,1,0
Boost,EE,3,Not resolved,0.012122362,2.9820904e+08,7.019825e-07,0.38215989,61.784011
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.010825507,87065621,1.1601783e-06,0.63160206,-65.271678
Boost,EE,5,Trigger,0.010814193,86727962,1.1612185e-06,0.63216835,-0.089659313
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.010812307,83676742,1.1819962e-06,0.64347978,-1.7893066
Boost,EE,7,No extra tight lep,0.0021574174,1115599,2.0425849e-06,1.111985,-72.808074
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0019033263,1070859,1.8392768e-06,1.0013039,9.9534688
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0010477133,102208,3.277178e-06,1.7840986,-78.177529
Boost,EE,10,$M_{ll}>200$ GeV,0.0010076433,100736,3.1747862e-06,1.7283564,3.1243914
Boost,EE,11,$W_R>800$ GeV,0.0010076433,84513,3.4661318e-06,1.8869652,-9.176857
Resolve,MM,1,All,0.032527433,3.1357246e+08,1.8368817e-06,1,0
Resolve,MM,2,Noise filter,0.032527433,3.1357246e+08,1.8368817e-06,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.025669721,10678094,7.855508e-06,4.2765455,-327.65455
Resolve,MM,4,Trigger,0.025310525,10454697,7.8279031e-06,4.2615173,0.35140773
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.023928574,4365292,1.145276e-05,6.2348924,-46.306864
Resolve,MM,6,All object resolved,0.023826809,4216375,1.1603694e-05,6.3170615,-1.3178904
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.023684153,86381,8.0583983e-05,43.869991,-594.46833
Resolve,EE,1,All,0.032527433,3.1357246e+08,1.8368817e-06,1,0
Resolve,EE,2,Noise filter,0.032527433,3.1357246e+08,1.8368817e-06,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.01922607,10678094,5.8836069e-06,3.2030408,-220.30408
Resolve,EE,4,Trigger,0.019203914,10454697,5.9392829e-06,3.2333508,-0.9462903
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.018163743,4365292,8.6935813e-06,4.7327933,-46.374258
Resolve,EE,6,All object resolved,0.018109295,4216375,8.8192552e-06,4.8012103,-1.4455939
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.0179542,86381,6.1088145e-05,33.25644,-592.66785
