region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.029751567,3.1357246e+08,1.6801204e-06,1,0
Boost,MM,2,Noise filter,0.029751567,3.1357246e+08,1.6801204e-06,1,0
Boost,MM,3,Not resolved,0.0061543242,2.9820904e+08,3.5638151e-07,0.21211665,78.788335
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.005902711,87065621,6.325991e-07,0.37652011,-77.506152
Boost,MM,5,Trigger,0.0053446566,86727962,5.7390482e-07,0.34158554,9.2782747
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0053408314,83676742,5.8385681e-07,0.34750892,-1.7340839
Boost,MM,7,No extra tight lep,0.00097627644,1115599,9.2431232e-07,0.55014648,-58.311473
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00069491161,1070859,6.7152701e-07,0.39968982,27.348474
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00043309782,102208,1.3547013e-06,0.80631206,-101.73445
Boost,MM,10,$M_{ll}>200$ GeV,0.00042247226,100736,1.3310852e-06,0.79225585,1.7432722
Boost,MM,11,$W_R>800$ GeV,0.00042247226,84513,1.453237e-06,0.86496003,-9.176856
Boost,EE,1,All,0.029751567,3.1357246e+08,1.6801204e-06,1,0
Boost,EE,2,Noise filter,0.029751567,3.1357246e+08,1.6801204e-06,1,0
Boost,EE,3,Not resolved,0.011103285,2.9820904e+08,6.4296881e-07,0.38269211,61.730789
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0099038718,87065621,1.0614054e-06,0.63174367,-65.078835
Boost,EE,5,Trigger,0.0098966464,86727962,1.0626958e-06,0.63251169,-0.12157124
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0098932462,83676742,1.081525e-06,0.64371874,-1.7718332
Boost,EE,7,No extra tight lep,0.0019321518,1115599,1.8293096e-06,1.0887967,-69.141685
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0017158154,1070859,1.6580759e-06,0.98687924,9.3605615
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00094397473,102208,2.9526906e-06,1.757428,-78.079333
Boost,EE,10,$M_{ll}>200$ GeV,0.00091209805,100736,2.8737513e-06,1.7104437,2.673469
Boost,EE,11,$W_R>800$ GeV,0.00091209805,84513,3.1374714e-06,1.8674087,-9.176858
Resolve,MM,1,All,0.029751567,3.1357246e+08,1.6801204e-06,1,0
Resolve,MM,2,Noise filter,0.029751567,3.1357246e+08,1.6801204e-06,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.023460811,10678094,7.1795318e-06,4.2732247,-327.32247
Resolve,MM,4,Trigger,0.023143319,10454697,7.157641e-06,4.2601953,0.30490658
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.021870377,4365292,1.0467661e-05,6.230304,-46.244562
Resolve,MM,6,All object resolved,0.021765397,4216375,1.0599783e-05,6.3089427,-1.2621963
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.021638315,86381,7.3623135e-05,43.820155,-594.57209
Resolve,EE,1,All,0.029751567,3.1357246e+08,1.6801204e-06,1,0
Resolve,EE,2,Noise filter,0.029751567,3.1357246e+08,1.6801204e-06,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.017518573,10678094,5.3610746e-06,3.1908872,-219.08872
Resolve,EE,4,Trigger,0.017493922,10454697,5.410426e-06,3.2202609,-0.92055057
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.016574598,4365292,7.9329801e-06,4.7216736,-46.623947
Resolve,EE,6,All object resolved,0.01652232,4216375,8.0463964e-06,4.7891785,-1.4296804
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.016371438,86381,5.5702885e-05,33.154103,-592.2712
