region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,30.51671,3.1357246e+08,0.0017233312,1,0
Boost,MM,2,Noise filter,30.29263,3.1357246e+08,0.001710677,0.99265714,0.73428574
Boost,MM,3,Not resolved,15.932774,2.9820904e+08,0.00092263728,0.53538013,46.065957
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",15.374318,87065621,0.0016476786,0.95610097,-78.583574
Boost,MM,5,Trigger,14.80758,86727962,0.001590027,0.92264736,3.4989625
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",14.774883,83676742,0.0016151827,0.93724452,-1.5820954
Boost,MM,7,No extra tight lep,5.0204347,1115599,0.0047532093,2.758152,-194.28307
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",4.7985347,1070859,0.0046370541,2.6907504,2.4437216
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",4.1781735,102208,0.013068961,7.5835459,-181.83758
Boost,MM,10,$M_{ll}>200$ GeV,4.1053694,100736,0.012934717,7.505648,1.0271974
Boost,MM,11,$W_R>800$ GeV,4.1053694,84513,0.014121699,8.1944199,-9.1767157
Boost,EE,1,All,30.516711,3.1357246e+08,0.0017233312,1,0
Boost,EE,2,Noise filter,30.160383,3.1357246e+08,0.0017032088,0.98832353,1.1676469
Boost,EE,3,Not resolved,19.977675,2.9820904e+08,0.0011568699,0.67129866,32.077034
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",17.146352,87065621,0.001837589,1.0663005,-58.84145
Boost,EE,5,Trigger,17.131094,86727962,0.0018395242,1.0674235,-0.10531455
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",17.104616,83676742,0.001869868,1.0850311,-1.649542
Boost,EE,7,No extra tight lep,7.5991097,1115599,0.007194625,4.1748359,-284.76647
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",7.4173558,1070859,0.0071677437,4.1592374,0.37363149
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",5.5670558,102208,0.017413224,10.104398,-142.93871
Boost,EE,10,$M_{ll}>200$ GeV,5.2838787,100736,0.016647794,9.6602404,4.3956831
Boost,EE,11,$W_R>800$ GeV,5.2838787,84513,0.018175508,10.546729,-9.1766749
Resolve,MM,1,All,30.51671,3.1357246e+08,0.0017233312,1,0
Resolve,MM,2,Noise filter,30.29263,3.1357246e+08,0.001710677,0.99265714,0.73428574
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",19.194575,10678094,0.0058739669,3.4084956,-243.37089
Resolve,MM,4,Trigger,19.024989,10454697,0.0058839443,3.4142853,-0.16985914
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",13.056792,4365292,0.0062492749,3.6262762,-6.2089403
Resolve,MM,6,All object resolved,13.044586,4216375,0.0063527308,3.6863087,-1.6554856
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",12.444278,86381,0.042339934,24.568658,-566.484
Resolve,EE,1,All,30.516711,3.1357246e+08,0.0017233312,1,0
Resolve,EE,2,Noise filter,30.160383,3.1357246e+08,0.0017032088,0.98832353,1.1676469
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",12.363307,10678094,0.0037834473,2.1954267,-122.13644
Resolve,EE,4,Trigger,12.352087,10454697,0.0038201863,2.2167453,-0.97104543
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",8.7241891,4365292,0.0041755941,2.4229782,-9.3034142
Resolve,EE,6,All object resolved,8.7161111,4216375,0.0042447586,2.4631124,-1.6563984
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",8.2691311,86381,0.0281348,16.325823,-562.81273
