region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.017525311,3.1357246e+08,9.8968701e-07,1,0
Boost,MM,2,Noise filter,0.017525311,3.1357246e+08,9.8968701e-07,1,0
Boost,MM,3,Not resolved,0.0036632906,2.9820904e+08,2.1213517e-07,0.21434571,78.565429
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0034622503,87065621,3.7105228e-07,0.37491882,-74.913142
Boost,MM,5,Trigger,0.0031623171,86727962,3.3956895e-07,0.34310741,8.4848793
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0031568092,83676742,3.451012e-07,0.34869731,-1.6291988
Boost,MM,7,No extra tight lep,0.00061739166,1115599,5.8452976e-07,0.59062082,-69.379231
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00046517182,1070859,4.4951813e-07,0.45420232,23.097477
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00031946138,102208,9.9925406e-07,1.0096667,-122.29449
Boost,MM,10,$M_{ll}>200$ GeV,0.00031420378,100736,9.8996321e-07,1.0002791,0.92977895
Boost,MM,11,$W_R>800$ GeV,0.00031420378,84513,1.0808107e-06,1.0920733,-9.1768589
Boost,EE,1,All,0.017525311,3.1357246e+08,9.8968701e-07,1,0
Boost,EE,2,Noise filter,0.017525311,3.1357246e+08,9.8968701e-07,1,0
Boost,EE,3,Not resolved,0.0065993105,2.9820904e+08,3.8215333e-07,0.38613554,61.386446
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0058534539,87065621,6.2732025e-07,0.63385721,-64.154072
Boost,EE,5,Trigger,0.0058472685,86727962,6.2787583e-07,0.63441858,-0.088563634
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0058464953,83676742,6.3913568e-07,0.64579576,-1.7933251
Boost,EE,7,No extra tight lep,0.0011855357,1115599,1.1224334e-06,1.1341297,-75.617394
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0010721367,1070859,1.0360578e-06,1.0468539,7.6953943
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00058606702,102208,1.8331789e-06,1.8522814,-76.937902
Boost,EE,10,$M_{ll}>200$ GeV,0.00056003678,100736,1.7645103e-06,1.7828973,3.7458721
Boost,EE,11,$W_R>800$ GeV,0.00056003678,84513,1.9264369e-06,1.9465112,-9.1768546
Resolve,MM,1,All,0.017525311,3.1357246e+08,9.8968701e-07,1,0
Resolve,MM,2,Noise filter,0.017525311,3.1357246e+08,9.8968701e-07,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.013726574,10678094,4.2006386e-06,4.2444111,-324.44111
Resolve,MM,4,Trigger,0.013551822,10454697,4.1912347e-06,4.2349093,0.2238675
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.012833034,4365292,6.1421819e-06,6.2061862,-46.548269
Resolve,MM,6,All object resolved,0.012745157,4216375,6.2069116e-06,6.2715905,-1.0538558
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.012669548,86381,4.3107416e-05,43.556615,-594.50668
Resolve,EE,1,All,0.017525311,3.1357246e+08,9.8968701e-07,1,0
Resolve,EE,2,Noise filter,0.017525311,3.1357246e+08,9.8968701e-07,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.010246637,10678094,3.1356994e-06,3.1683748,-216.83748
Resolve,EE,4,Trigger,0.010235297,10454697,3.1655182e-06,3.1985043,-0.95094623
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.0097061873,4365292,4.6456021e-06,4.6940113,-46.756449
Resolve,EE,6,All object resolved,0.0096556732,4216375,4.702328e-06,4.7513284,-1.2210679
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.009569593,86381,3.2559996e-05,32.899286,-592.42291
