region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.0085144289,3.1357246e+08,4.8082589e-07,1,0
Boost,MM,2,Noise filter,0.0085144289,3.1357246e+08,4.8082589e-07,1,0
Boost,MM,3,Not resolved,0.0017852325,2.9820904e+08,1.033789e-07,0.21500278,78.499722
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0016698011,87065621,1.7895334e-07,0.37217908,-73.104309
Boost,MM,5,Trigger,0.0015405035,86727962,1.6541794e-07,0.34402877,7.5636462
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0015367328,83676742,1.6799469e-07,0.34938778,-1.5577225
Boost,MM,7,No extra tight lep,0.00032342666,1115599,3.0621169e-07,0.63684526,-82.274623
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00025129729,1070859,2.4284091e-07,0.50504957,20.695088
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00018184387,102208,5.6879559e-07,1.1829554,-134.2256
Boost,MM,10,$M_{ll}>200$ GeV,0.00017953282,100736,5.656548e-07,1.1764233,0.55218214
Boost,MM,11,$W_R>800$ GeV,0.00017953282,84513,6.1756418e-07,1.2843821,-9.1768651
Boost,EE,1,All,0.0085144293,3.1357246e+08,4.8082228e-07,1,0
Boost,EE,2,Noise filter,0.0085144293,3.1357246e+08,4.8082228e-07,1,0
Boost,EE,3,Not resolved,0.0033086071,2.9820904e+08,1.9159458e-07,0.39847276,60.152724
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0028910244,87065621,3.0983382e-07,0.64438324,-61.713247
Boost,EE,5,Trigger,0.002887268,86727962,3.1003252e-07,0.64479648,-0.064130073
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0028858907,83676742,3.1548337e-07,0.65613302,-1.7581572
Boost,EE,7,No extra tight lep,0.00057885598,1115599,5.4804555e-07,1.139809,-73.716143
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00052651728,1070859,5.0879926e-07,1.0581857,7.1611366
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00029938236,102208,9.3644821e-07,1.9475974,-84.050623
Boost,EE,10,$M_{ll}>200$ GeV,0.00028360562,100736,8.9355748e-07,1.8583945,4.5801494
Boost,EE,11,$W_R>800$ GeV,0.00028360562,84513,9.7555795e-07,2.0289367,-9.1768548
Resolve,MM,1,All,0.0085144289,3.1357246e+08,4.8082589e-07,1,0
Resolve,MM,2,Noise filter,0.0085144289,3.1357246e+08,4.8082589e-07,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.0066410113,10678094,2.0322982e-06,4.2266822,-322.66822
Resolve,MM,4,Trigger,0.0065719228,10454697,2.0325287e-06,4.2271615,-0.011339516
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.0062340216,4365292,2.9837447e-06,6.2054578,-46.799638
Resolve,MM,6,All object resolved,0.0061847595,4216375,3.0119879e-06,6.2641966,-0.94656793
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.0061311186,86381,2.0860783e-05,43.385315,-592.59185
Resolve,EE,1,All,0.0085144293,3.1357246e+08,4.8082228e-07,1,0
Resolve,EE,2,Noise filter,0.0085144293,3.1357246e+08,4.8082228e-07,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.0048652451,10678094,1.488874e-06,3.0965163,-209.65163
Resolve,EE,4,Trigger,0.0048591097,10454697,1.5027991e-06,3.1254773,-0.93527805
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.0046163232,4365292,2.2094772e-06,4.5952055,-47.024118
Resolve,EE,6,All object resolved,0.004585521,4216375,2.2331566e-06,4.6444532,-1.0717189
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.0045378152,86381,1.5439658e-05,32.110946,-591.38271
