region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,33.32816,3.1357246e+08,0.0018820986,1,0
Boost,MM,2,Noise filter,33.093435,3.1357246e+08,0.0018688433,0.99295714,0.70428575
Boost,MM,3,Not resolved,24.819481,2.9820904e+08,0.0014372499,0.76364218,23.094145
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",23.731555,87065621,0.0025433306,1.351327,-76.958133
Boost,MM,5,Trigger,23.065944,86727962,0.002476804,1.3159799,2.6157289
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",23.033092,83676742,0.0025179658,1.3378501,-1.6618941
Boost,MM,7,No extra tight lep,10.824034,1115599,0.010247889,5.4449264,-306.99077
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",10.749284,1070859,0.010387539,5.5191257,-1.3627222
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",9.9056054,102208,0.030983578,16.46225,-198.2764
Boost,MM,10,$M_{ll}>200$ GeV,9.8446625,100736,0.031017115,16.480069,-0.10824388
Boost,MM,11,$W_R>800$ GeV,9.8446625,84513,0.033863406,17.992365,-9.1765167
Boost,EE,1,All,33.32816,3.1357246e+08,0.0018820986,1,0
Boost,EE,2,Noise filter,32.989641,3.1357246e+08,0.0018629819,0.98984286,1.015714
Boost,EE,3,Not resolved,27.182924,2.9820904e+08,0.0015741125,0.83636024,15.505756
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",22.656007,87065621,0.0024280633,1.2900829,-54.249671
Boost,EE,5,Trigger,22.617442,86727962,0.0024286442,1.2903916,-0.02392368
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",22.603634,83676742,0.0024710178,1.3129056,-1.7447437
Boost,EE,7,No extra tight lep,12.698029,1115599,0.01202213,6.3876198,-386.52545
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",12.649465,1070859,0.01222377,6.4947552,-1.6772352
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",8.699126,102208,0.027209904,14.457215,-122.5983
Boost,EE,10,$M_{ll}>200$ GeV,8.4996331,100736,0.026779454,14.228507,1.5819609
Boost,EE,11,$W_R>800$ GeV,8.4996331,84513,0.029236888,15.534195,-9.1765634
Resolve,MM,1,All,33.32816,3.1357246e+08,0.0018820986,1,0
Resolve,MM,2,Noise filter,33.093435,3.1357246e+08,0.0018688433,0.99295714,0.70428575
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",14.39967,10678094,0.0044066196,2.341333,-135.79396
Resolve,MM,4,Trigger,14.272547,10454697,0.0044141354,2.3453263,-0.17055544
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",7.0903281,4365292,0.0033935915,1.8030891,23.119904
Resolve,MM,6,All object resolved,7.0831863,4216375,0.0034495221,1.8328062,-1.6481237
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",6.3871039,86381,0.02173149,11.546414,-529.98555
Resolve,EE,1,All,33.32816,3.1357246e+08,0.0018820986,1,0
Resolve,EE,2,Noise filter,32.989641,3.1357246e+08,0.0018629819,0.98984286,1.015714
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",7.6073907,10678094,0.0023280312,1.2369337,-24.962632
Resolve,EE,4,Trigger,7.5916788,10454697,0.0023479133,1.2474975,-0.85402853
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",4.2674329,4365292,0.0020424902,1.0852195,13.008278
Resolve,EE,6,All object resolved,4.2641001,4216375,0.0020766232,1.1033551,-1.6711465
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",3.806552,86381,0.012951482,6.8814045,-523.67993
