region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,2.4448957,3.1357246e+08,0.00013806747,1,0
Boost,MM,2,Noise filter,2.4271877,3.1357246e+08,0.00013706747,0.99275715,0.72428494
Boost,MM,3,Not resolved,1.7663324,2.9820904e+08,0.00010228502,0.74083355,25.376156
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",1.6623544,87065621,0.00017815593,1.2903541,-74.175979
Boost,MM,5,Trigger,1.6067156,86727962,0.00017252794,1.2495915,3.159024
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",1.6013717,83676742,0.00017506115,1.2679391,-1.4682904
Boost,MM,7,No extra tight lep,0.70706383,1115599,0.000669429,4.8485641,-282.39723
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.70144057,1070859,0.00067783609,4.9094554,-1.2558609
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.6418899,102208,0.002007787,14.542071,-196.20539
Boost,MM,10,$M_{ll}>200$ GeV,0.63895603,100736,0.0020131594,14.580982,-0.26757628
Boost,MM,11,$W_R>800$ GeV,0.63895603,84513,0.0021979037,15.919055,-9.1768359
Boost,EE,1,All,2.4448957,3.1357246e+08,0.00013806747,1,0
Boost,EE,2,Noise filter,2.4218438,3.1357246e+08,0.0001367657,0.99057144,0.94285592
Boost,EE,3,Not resolved,1.9301054,2.9820904e+08,0.00011176881,0.80952312,18.277159
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",1.5512514,87065621,0.00016624892,1.2041136,-48.743568
Boost,EE,5,Trigger,1.5476888,86727962,0.00016618969,1.2036846,0.03562754
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",1.5446851,83676742,0.0001688642,1.2230556,-1.6093101
Boost,EE,7,No extra tight lep,0.70182477,1115599,0.00066446879,4.8126382,-293.493
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.6977383,1070859,0.00067425841,4.8835428,-1.4732996
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.37619959,102208,0.0011767267,8.522838,-74.521621
Boost,EE,10,$M_{ll}>200$ GeV,0.364988,100736,0.0011499686,8.3290333,2.2739461
Boost,EE,11,$W_R>800$ GeV,0.364988,84513,0.0012554994,9.0933758,-9.1768454
Resolve,MM,1,All,2.4448957,3.1357246e+08,0.00013806747,1,0
Resolve,MM,2,Noise filter,2.4271877,3.1357246e+08,0.00013706747,0.99275715,0.72428494
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",1.0090085,10678094,0.00030877912,2.2364364,-125.27527
Resolve,MM,4,Trigger,1.0016738,10454697,0.00030979226,2.2437744,-0.32811188
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.57137212,4365292,0.0002734717,1.9807105,11.724167
Resolve,MM,6,All object resolved,0.570953,4216375,0.00027805502,2.0139067,-1.6759747
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.4383698,86381,0.0014915271,10.802885,-436.41438
Resolve,EE,1,All,2.4448957,3.1357246e+08,0.00013806747,1,0
Resolve,EE,2,Noise filter,2.4218438,3.1357246e+08,0.0001367657,0.99057144,0.94285592
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.60113,10678094,0.00018395921,1.3323863,-34.506833
Resolve,EE,4,Trigger,0.59920901,10454697,0.00018532013,1.3422432,-0.73979857
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.36652479,4365292,0.00017542711,1.2705897,5.3383443
Resolve,EE,6,All object resolved,0.36635016,4216375,0.00017841311,1.2922168,-1.7021325
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.28095344,86381,0.00095592762,6.9236265,-435.7945
