region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,1.7448797,3.1357246e+08,9.8536364e-05,1,0
Boost,MM,2,Noise filter,1.7301728,3.1357246e+08,9.770584e-05,0.9915714,0.84286035
Boost,MM,3,Not resolved,0.78048467,2.9820904e+08,4.5196413e-05,0.4586775,53.742363
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.75104606,87065621,8.0490241e-05,0.81685824,-78.089887
Boost,MM,5,Trigger,0.72071008,86727962,7.7389318e-05,0.78538841,3.8525455
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.71702091,83676742,7.8384364e-05,0.79548667,-1.2857669
Boost,MM,7,No extra tight lep,0.23812622,1115599,0.00022545151,2.2880031,-187.62306
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.22481528,1070859,0.00021724994,2.2047692,3.6378409
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.19639867,102208,0.00061432184,6.2344683,-182.77193
Boost,MM,10,$M_{ll}>200$ GeV,0.19231067,100736,0.00060591385,6.1491396,1.368662
Boost,MM,11,$W_R>800$ GeV,0.19231067,84513,0.00066151767,6.713437,-9.1768514
Boost,EE,1,All,1.7448796,3.1357246e+08,9.8536357e-05,1,0
Boost,EE,2,Noise filter,1.7232482,3.1357246e+08,9.7314798e-05,0.98760296,1.2397038
Boost,EE,3,Not resolved,1.0427708,2.9820904e+08,6.0384918e-05,0.61281866,37.948884
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.89286516,87065621,9.5689112e-05,0.97110462,-58.46525
Boost,EE,5,Trigger,0.89160782,86727962,9.5740194e-05,0.97162303,-0.053383461
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.88917012,83676742,9.7203629e-05,0.98647476,-1.5285485
Boost,EE,7,No extra tight lep,0.37502082,1115599,0.00035505963,3.6033362,-265.27404
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.36491078,1070859,0.00035263103,3.5786895,0.68399788
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.27489552,102208,0.0008598546,8.7262674,-143.83975
Boost,EE,10,$M_{ll}>200$ GeV,0.25477808,100736,0.00080273007,8.1465369,6.6435107
Boost,EE,11,$W_R>800$ GeV,0.25475242,84513,0.00087630713,8.8932365,-9.1658535
Resolve,MM,1,All,1.7448797,3.1357246e+08,9.8536364e-05,1,0
Resolve,MM,2,Noise filter,1.7301728,3.1357246e+08,9.770584e-05,0.9915714,0.84286035
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",1.1535898,10678094,0.00035302424,3.5826798,-261.31335
Resolve,MM,4,Trigger,1.1438434,10454697,0.00035376172,3.5901641,-0.20890309
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.87503222,4365292,0.00041881033,4.2503124,-18.38769
Resolve,MM,6,All object resolved,0.87373603,4216375,0.00042551083,4.3183126,-1.5998885
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.80556109,86381,0.0027408716,27.815839,-544.13675
Resolve,EE,1,All,1.7448796,3.1357246e+08,9.8536357e-05,1,0
Resolve,EE,2,Noise filter,1.7232482,3.1357246e+08,9.7314798e-05,0.98760296,1.2397038
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.76561725,10678094,0.00023429598,2.3777617,-140.76089
Resolve,EE,4,Trigger,0.76453953,10454697,0.00023645266,2.3996489,-0.92049657
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.5993918,4365292,0.00028688256,2.9114386,-21.32769
Resolve,EE,6,All object resolved,0.59877596,4216375,0.00029160484,2.9593629,-1.6460703
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.54881596,86381,0.0018673132,18.950499,-540.35738
