region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.019929279,3.1357246e+08,1.1254447e-06,1,0
Boost,MM,2,Noise filter,0.019929279,3.1357246e+08,1.1254447e-06,1,0
Boost,MM,3,Not resolved,0.0041102715,2.9820904e+08,2.3801807e-07,0.21148802,78.851198
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0039027222,87065621,4.182582e-07,0.37163818,-75.725402
Boost,MM,5,Trigger,0.0035320377,86727962,3.792679e-07,0.33699382,9.3220658
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0035280518,83676742,3.8568675e-07,0.34269722,-1.6924336
Boost,MM,7,No extra tight lep,0.00066734614,1115599,6.3182532e-07,0.56140061,-63.818258
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00048940615,1070859,4.7293698e-07,0.42022233,25.147511
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00032598606,102208,1.0196628e-06,0.90600884,-115.60226
Boost,MM,10,$M_{ll}>200$ GeV,0.00032086139,100736,1.0109394e-06,0.89825775,0.85552043
Boost,MM,11,$W_R>800$ GeV,0.00032086139,84513,1.1037119e-06,0.98068962,-9.1768615
Boost,EE,1,All,0.019929279,3.1357246e+08,1.1254447e-06,1,0
Boost,EE,2,Noise filter,0.019929279,3.1357246e+08,1.1254447e-06,1,0
Boost,EE,3,Not resolved,0.0075156158,2.9820904e+08,4.3521572e-07,0.38670557,61.329443
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0066606498,87065621,7.1382823e-07,0.63426328,-64.017106
Boost,EE,5,Trigger,0.0066552404,86727962,7.146358e-07,0.63498084,-0.11313289
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0066535322,83676742,7.2736114e-07,0.64628779,-1.7806752
Boost,EE,7,No extra tight lep,0.0013651556,1115599,1.2924927e-06,1.1484285,-77.696145
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0012344765,1070859,1.1929348e-06,1.0599675,7.7027839
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00070521177,102208,2.2058558e-06,1.959986,-84.910003
Boost,EE,10,$M_{ll}>200$ GeV,0.00068044253,100736,2.1438732e-06,1.9049121,2.8099091
Boost,EE,11,$W_R>800$ GeV,0.00068044253,84513,2.3406134e-06,2.0797232,-9.1768584
Resolve,MM,1,All,0.019929279,3.1357246e+08,1.1254447e-06,1,0
Resolve,MM,2,Noise filter,0.019929279,3.1357246e+08,1.1254447e-06,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.01565274,10678094,4.7900882e-06,4.2561739,-325.61739
Resolve,MM,4,Trigger,0.015444907,10454697,4.7767178e-06,4.2442938,0.2791254
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.014634924,4365292,7.004608e-06,6.2238582,-46.640608
Resolve,MM,6,All object resolved,0.014554637,4216375,7.0881316e-06,6.2980721,-1.1924088
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.014459831,86381,4.9198752e-05,43.714945,-594.10043
Resolve,EE,1,All,0.019929279,3.1357246e+08,1.1254447e-06,1,0
Resolve,EE,2,Noise filter,0.019929279,3.1357246e+08,1.1254447e-06,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.011640407,10678094,3.562225e-06,3.1651711,-216.51711
Resolve,EE,4,Trigger,0.011625318,10454697,3.5954161e-06,3.1946627,-0.9317535
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.011024877,4365292,5.2767573e-06,4.6885978,-46.763466
Resolve,EE,6,All object resolved,0.010980748,4216375,5.3476419e-06,4.7515814,-1.3433357
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.010882525,86381,3.7027173e-05,32.900039,-592.40188
