region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,48.114977,3.1357246e+08,0.0027171356,1,0
Boost,MM,2,Noise filter,47.832751,3.1357246e+08,0.0027011978,0.99413433,0.58656705
Boost,MM,3,Not resolved,16.359092,2.9820904e+08,0.00094732457,0.34864824,64.929463
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",14.706666,87065621,0.0015761258,0.58006885,-66.376531
Boost,MM,5,Trigger,14.151548,86727962,0.0015195828,0.5592591,3.5874625
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",13.332876,83676742,0.0014575432,0.53642637,4.0826752
Boost,MM,7,No extra tight lep,1.8089795,1115599,0.0017126928,0.63033026,-17.505458
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",1.5181353,1070859,0.0014670476,0.53992433,14.342629
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.92854725,102208,0.0029044299,1.0689308,-97.977888
Boost,MM,10,$M_{ll}>200$ GeV,0.91203017,100736,0.0028735331,1.0575597,1.0637848
Boost,MM,11,$W_R>800$ GeV,0.89623122,84513,0.0030828865,1.134609,-7.2855777
Boost,EE,1,All,48.11498,3.1357246e+08,0.0027171358,1,0
Boost,EE,2,Noise filter,47.665449,3.1357246e+08,0.00269175,0.99065714,0.93428572
Boost,EE,3,Not resolved,23.223039,2.9820904e+08,0.0013448029,0.49493401,50.039828
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",15.409166,87065621,0.0016514133,0.60777723,-22.79965
Boost,EE,5,Trigger,15.277194,86727962,0.0016404538,0.60374376,0.66364376
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",14.706687,83676742,0.0016077276,0.59169939,1.9949468
Boost,EE,7,No extra tight lep,2.2620914,1115599,0.0021416868,0.78821483,-33.212041
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",2.0332016,1070859,0.001964781,0.72310741,8.2601112
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",1.0413456,102208,0.0032572547,1.1987824,-65.782072
Boost,EE,10,$M_{ll}>200$ GeV,1.0166008,100736,0.0032030032,1.178816,1.6655615
Boost,EE,11,$W_R>800$ GeV,1.0124767,84513,0.0034827507,1.2817728,-8.7339157
Resolve,MM,1,All,48.114977,3.1357246e+08,0.0027171356,1,0
Resolve,MM,2,Noise filter,47.832751,3.1357246e+08,0.0027011978,0.99413433,0.58656705
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",31.135417,10678094,0.0095281286,3.5066812,-252.73716
Resolve,MM,4,Trigger,31.027697,10454697,0.0095960743,3.5316876,-0.71310708
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",29.208664,4365292,0.013979916,5.1450931,-45.683696
Resolve,MM,6,All object resolved,28.884785,4216375,0.014066921,5.1771138,-0.6223552
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",12.568781,86381,0.042763527,15.738459,-204.00063
Resolve,EE,1,All,48.11498,3.1357246e+08,0.0027171358,1,0
Resolve,EE,2,Noise filter,47.665449,3.1357246e+08,0.00269175,0.99065714,0.93428572
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",22.193378,10678094,0.0067916672,2.4995685,-152.31419
Resolve,EE,4,Trigger,22.098523,10454697,0.0068345098,2.5153361,-0.63081145
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",20.879839,4365292,0.0099935585,3.6779753,-46.222022
Resolve,EE,6,All object resolved,20.693566,4216375,0.010077791,3.7089759,-0.84287111
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",9.4325982,86381,0.032093296,11.811443,-218.45565
