region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,7.23682,3.1357246e+08,0.0004086757,1,0
Boost,MM,2,Noise filter,7.1695176,3.1357246e+08,0.00040487501,0.99069999,0.93000056
Boost,MM,3,Not resolved,1.5620159,2.9820904e+08,9.0453431e-05,0.22133303,77.658925
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",1.4834447,87065621,0.00015898202,0.38901755,-75.761184
Boost,MM,5,Trigger,1.4015653,86727962,0.00015049905,0.36826033,5.3358064
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",1.3927777,83676742,0.00015225776,0.37256376,-1.168584
Boost,MM,7,No extra tight lep,0.26197288,1115599,0.00024802889,0.60690882,-62.900659
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.19436031,1070859,0.00018781982,0.45958157,24.275022
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.13139997,102208,0.00041101034,1.0057127,-118.83225
Boost,MM,10,$M_{ll}>200$ GeV,0.12933231,100736,0.00040748779,0.99709326,0.85704631
Boost,MM,11,$W_R>800$ GeV,0.12933231,84513,0.00044488235,1.088595,-9.1768536
Boost,EE,1,All,7.23682,3.1357246e+08,0.0004086757,1,0
Boost,EE,2,Noise filter,7.1408805,3.1357246e+08,0.00040325783,0.98674286,1.3257144
Boost,EE,3,Not resolved,2.7892772,2.9820904e+08,0.00016152185,0.39523232,59.945763
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",2.4588647,87065621,0.0002635186,0.64481103,-63.147342
Boost,EE,5,Trigger,2.4551429,86727962,0.00026363144,0.64508714,-0.042820129
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",2.4502839,83676742,0.00026786379,0.65544341,-1.6054064
Boost,EE,7,No extra tight lep,0.47339141,1115599,0.00044819426,1.0966991,-67.321701
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.42200999,1070859,0.00040780877,0.99787868,9.010711
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.24388083,102208,0.00076284281,1.8666214,-87.058952
Boost,EE,10,$M_{ll}>200$ GeV,0.23654063,100736,0.0007452693,1.8236203,2.3036865
Boost,EE,11,$W_R>800$ GeV,0.23654063,84513,0.00081366154,1.9909712,-9.1768499
Resolve,MM,1,All,7.23682,3.1357246e+08,0.0004086757,1,0
Resolve,MM,2,Noise filter,7.1695176,3.1357246e+08,0.00040487501,0.99069999,0.93000056
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",5.619184,10678094,0.0017195957,4.2077267,-324.7226
Resolve,MM,4,Trigger,5.5791747,10454697,0.001725497,4.2221667,-0.34317839
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",5.2642696,4365292,0.0025195988,6.1652767,-46.02163
Resolve,MM,6,All object resolved,5.2288092,4216375,0.0025464379,6.2309501,-1.0652147
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",5.0368267,86381,0.01713735,41.933862,-572.99306
Resolve,EE,1,All,7.23682,3.1357246e+08,0.0004086757,1,0
Resolve,EE,2,Noise filter,7.1408805,3.1357246e+08,0.00040325783,0.98674286,1.3257144
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",4.1922898,10678094,0.0012829343,3.1392477,-218.14243
Resolve,EE,4,Trigger,4.1878444,10454697,0.0012951939,3.1692461,-0.95559128
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",3.9759089,4365292,0.0019029602,4.6564066,-46.924741
Resolve,EE,6,All object resolved,3.9544052,4216375,0.0019258014,4.7122972,-1.2002947
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",3.800261,86381,0.012930077,31.638968,-571.41283
