region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.03861298,3.1357246e+08,2.1805394e-06,1,0
Boost,MM,2,Noise filter,0.03802687,3.1357246e+08,2.1474416e-06,0.98482129,1.5178708
Boost,MM,3,Not resolved,0.0086654444,2.9820904e+08,5.0179882e-07,0.230126,76.632715
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0080326526,87065621,8.6086453e-07,0.3947943,-71.555713
Boost,MM,5,Trigger,0.0075842809,86727962,8.1439353e-07,0.3734826,5.3981782
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0074984103,83676742,8.197226e-07,0.37592652,-0.65435999
Boost,MM,7,No extra tight lep,0.0015981163,1115599,1.5130536e-06,0.69388957,-84.581169
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0012609732,1070859,1.2185396e-06,0.55882484,19.464874
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00095379825,102208,2.9834178e-06,1.3682017,-144.83553
Boost,MM,10,$M_{ll}>200$ GeV,0.00093881411,100736,2.9579256e-06,1.356511,0.85446253
Boost,MM,11,$W_R>800$ GeV,0.00093881411,84513,3.2293703e-06,1.4809961,-9.1768594
Boost,EE,1,All,0.03861298,3.1357246e+08,2.1805394e-06,1,0
Boost,EE,2,Noise filter,0.037786662,3.1357246e+08,2.1338761e-06,0.97860009,2.139991
Boost,EE,3,Not resolved,0.015627776,2.9820904e+08,9.0497722e-07,0.41502447,57.589982
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.013381052,87065621,1.4340577e-06,0.65766192,-58.463408
Boost,EE,5,Trigger,0.013354575,86727962,1.4340033e-06,0.65763696,0.003795926
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.013322581,83676742,1.4564182e-06,0.66791647,-1.5630982
Boost,EE,7,No extra tight lep,0.0027497958,1115599,2.6034329e-06,1.1939399,-78.755864
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0024960533,1070859,2.4120577e-06,1.1061748,7.3508803
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0013806898,102208,4.3187064e-06,1.9805679,-79.046562
Boost,EE,10,$M_{ll}>200$ GeV,0.0013023606,100736,4.1033533e-06,1.8818065,4.9865176
Boost,EE,11,$W_R>800$ GeV,0.0013023606,84513,4.4799122e-06,2.0544972,-9.1768581
Resolve,MM,1,All,0.03861298,3.1357246e+08,2.1805394e-06,1,0
Resolve,MM,2,Noise filter,0.03802687,3.1357246e+08,2.1474416e-06,0.98482129,1.5178708
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.02935912,10678094,8.9845468e-06,4.1203322,-318.38375
Resolve,MM,4,Trigger,0.029154529,10454697,9.016756e-06,4.1351034,-0.35849522
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.027732188,4365292,1.3273257e-05,6.0871436,-47.206563
Resolve,MM,6,All object resolved,0.027455558,4216375,1.3370901e-05,6.1319235,-0.73564631
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.025959449,86381,8.8325547e-05,40.506283,-560.58038
Resolve,EE,1,All,0.03861298,3.1357246e+08,2.1805394e-06,1,0
Resolve,EE,2,Noise filter,0.037786662,3.1357246e+08,2.1338761e-06,0.97860009,2.139991
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.021243758,10678094,6.5010644e-06,2.9814019,-204.65989
Resolve,EE,4,Trigger,0.021216729,10454697,6.5617962e-06,3.0092536,-0.93418199
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.020265195,4365292,9.6993837e-06,4.4481579,-47.815986
Resolve,EE,6,All object resolved,0.02012012,4216375,9.7985305e-06,4.4936268,-1.0221965
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.019066538,86381,6.4872809e-05,29.750808,-562.06672
