region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,1.3701379,3.1357246e+08,7.737405e-05,1,0
Boost,MM,2,Noise filter,1.3582765,3.1357246e+08,7.6704213e-05,0.99134288,0.86571189
Boost,MM,3,Not resolved,0.421474,2.9820904e+08,2.4406774e-05,0.31543875,68.180661
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.40769433,87065621,4.3692945e-05,0.56469767,-79.019749
Boost,MM,5,Trigger,0.38436284,86727962,4.12726e-05,0.53341657,5.5394415
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.38260123,83676742,4.1825774e-05,0.54056592,-1.3402946
Boost,MM,7,No extra tight lep,0.10645972,1115599,0.0001007932,1.3026745,-140.98347
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.089685315,1070859,8.6667284e-05,1.1201079,14.014754
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.071442907,102208,0.00022346866,2.8881603,-157.84662
Boost,MM,10,$M_{ll}>200$ GeV,0.070053196,100736,0.00022071688,2.8525957,1.2313931
Boost,MM,11,$W_R>800$ GeV,0.070033622,84513,0.00024090442,3.1135041,-9.1463508
Boost,EE,1,All,1.370138,3.1357246e+08,7.737405e-05,1,0
Boost,EE,2,Noise filter,1.351218,3.1357246e+08,7.6305609e-05,0.98619123,1.3808768
Boost,EE,3,Not resolved,0.65200432,2.9820904e+08,3.7756358e-05,0.48797185,50.519551
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.56943336,87065621,6.1026654e-05,0.7887225,-61.632787
Boost,EE,5,Trigger,0.5685871,86727962,6.1054464e-05,0.78908192,-0.045570066
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.56713637,83676742,6.1999062e-05,0.80129012,-1.5471402
Boost,EE,7,No extra tight lep,0.18728577,1115599,0.00017731714,2.2916874,-185.99971
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.17515602,1070859,0.00016926178,2.1875782,4.5429083
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.12389674,102208,0.00038754072,5.0086654,-128.95938
Boost,EE,10,$M_{ll}>200$ GeV,0.1148498,100736,0.00036185769,4.6767319,6.6271829
Boost,EE,11,$W_R>800$ GeV,0.11482965,84513,0.00039499553,5.105013,-9.1577002
Resolve,MM,1,All,1.3701379,3.1357246e+08,7.737405e-05,1,0
Resolve,MM,2,Noise filter,1.3582765,3.1357246e+08,7.6704213e-05,0.99134288,0.86571189
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",1.0146067,10678094,0.00031049232,4.0128741,-304.79174
Resolve,MM,4,Trigger,1.0037631,10454697,0.00031043843,4.0121776,0.017355701
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.87534198,4365292,0.00041895859,5.4147171,-34.957063
Resolve,MM,6,All object resolved,0.87418715,4216375,0.00042573053,5.5022392,-1.6163744
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.84343734,86381,0.002869743,37.089218,-574.07499
Resolve,EE,1,All,1.370138,3.1357246e+08,7.737405e-05,1,0
Resolve,EE,2,Noise filter,1.351218,3.1357246e+08,7.6305609e-05,0.98619123,1.3808768
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.72486342,10678094,0.0002218244,2.8669095,-190.70523
Resolve,EE,4,Trigger,0.72405746,10454697,0.00022393259,2.8941563,-0.95038765
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.6327015,4365292,0.00030282533,3.9137842,-35.230576
Resolve,EE,6,All object resolved,0.63199628,4216375,0.00030778319,3.9778607,-1.6372005
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.60699126,86381,0.0020652509,26.691777,-571.00834
