region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.066389416,3.1357246e+08,3.7491267e-06,1,0
Boost,MM,2,Noise filter,0.066389416,3.1357246e+08,3.7491267e-06,1,0
Boost,MM,3,Not resolved,0.015162394,2.9820904e+08,8.7802729e-07,0.23419515,76.580485
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.014716637,87065621,1.5771953e-06,0.42068337,-79.629411
Boost,MM,5,Trigger,0.013440063,86727962,1.4431822e-06,0.38493824,8.4969213
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.013404971,83676742,1.4654236e-06,0.39087065,-1.5411322
Boost,MM,7,No extra tight lep,0.0029334637,1115599,2.7773248e-06,0.74079246,-89.523687
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0020419487,1070859,1.9732343e-06,0.52631839,28.951979
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0014074556,102208,4.402428e-06,1.1742543,-123.10721
Boost,MM,10,$M_{ll}>200$ GeV,0.0013894356,100736,4.3777008e-06,1.1676588,0.56167191
Boost,MM,11,$W_R>800$ GeV,0.0013894356,84513,4.7794362e-06,1.2748132,-9.1768573
Boost,EE,1,All,0.066389416,3.1357246e+08,3.7491267e-06,1,0
Boost,EE,2,Noise filter,0.066389416,3.1357246e+08,3.7491267e-06,1,0
Boost,EE,3,Not resolved,0.026112854,2.9820904e+08,1.5121467e-06,0.40333305,59.666695
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.023315014,87065621,2.4986883e-06,0.66647209,-65.241133
Boost,EE,5,Trigger,0.023296994,86727962,2.5016136e-06,0.66725235,-0.11707187
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.023279923,83676742,2.5449486e-06,0.67881106,-1.7322847
Boost,EE,7,No extra tight lep,0.0054040984,1115599,5.1164553e-06,1.3647059,-101.04356
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.0047468432,1070859,4.5871057e-06,1.2235131,10.346024
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0029059596,102208,9.0896491e-06,2.4244711,-98.156524
Boost,EE,10,$M_{ll}>200$ GeV,0.0027912007,100736,8.7942481e-06,2.3456791,3.2498618
Boost,EE,11,$W_R>800$ GeV,0.0027912007,84513,9.6012838e-06,2.5609388,-9.1768586
Resolve,MM,1,All,0.066389416,3.1357246e+08,3.7491267e-06,1,0
Resolve,MM,2,Noise filter,0.066389416,3.1357246e+08,3.7491267e-06,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.051898503,10678094,1.5882101e-05,4.2362136,-323.62136
Resolve,MM,4,Trigger,0.051226073,10454697,1.5842924e-05,4.2257638,0.24667733
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.047498782,4365292,2.2733998e-05,6.0638116,-43.496226
Resolve,MM,6,All object resolved,0.047395404,4216375,2.3081637e-05,6.1565369,-1.5291591
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.046759014,86381,0.00015909488,42.435183,-589.27033
Resolve,EE,1,All,0.066389416,3.1357246e+08,3.7491267e-06,1,0
Resolve,EE,2,Noise filter,0.066389416,3.1357246e+08,3.7491267e-06,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.038705029,10678094,1.1844603e-05,3.1592966,-215.92966
Resolve,EE,4,Trigger,0.038671835,10454697,1.1960217e-05,3.190134,-0.97608627
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.035877789,4365292,1.7171926e-05,4.580247,-43.575379
Resolve,EE,6,All object resolved,0.035823729,4216375,1.7446213e-05,4.6534073,-1.5972992
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.035267954,86381,0.0001199972,32.006708,-587.81231
