region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.87955741,3.1357246e+08,4.9670124e-05,1,0
Boost,MM,2,Noise filter,0.86978176,3.1357246e+08,4.9118075e-05,0.98888569,1.1114308
Boost,MM,3,Not resolved,0.18759703,2.9820904e+08,1.0863396e-05,0.21871088,77.883098
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.18146526,87065621,1.9447784e-05,0.39153886,-79.021214
Boost,MM,5,Trigger,0.16716617,86727962,1.7950181e-05,0.36138788,7.7006367
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.16662587,83676742,1.8215457e-05,0.36672864,-1.4778467
Boost,MM,7,No extra tight lep,0.032706971,1115599,3.0966082e-05,0.62343477,-69.998933
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.022868493,1070859,2.2098937e-05,0.44491408,28.635023
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.015266604,102208,4.7752924e-05,0.96140136,-116.08697
Boost,MM,10,$M_{ll}>200$ GeV,0.014965041,100736,4.7150418e-05,0.94927121,1.2617154
Boost,MM,11,$W_R>800$ GeV,0.014965041,84513,5.1477345e-05,1.0363845,-9.1768576
Boost,EE,1,All,0.87955741,3.1357246e+08,4.9670124e-05,1,0
Boost,EE,2,Noise filter,0.86514523,3.1357246e+08,4.8856242e-05,0.98361427,1.6385727
Boost,EE,3,Not resolved,0.33909451,2.9820904e+08,1.9636333e-05,0.39533489,59.807935
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.30278136,87065621,3.2449334e-05,0.65329682,-65.251498
Boost,EE,5,Trigger,0.30246723,86727962,3.2478709e-05,0.65388822,-0.090525308
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.30217823,83676742,3.3033972e-05,0.66506724,-1.7096226
Boost,EE,7,No extra tight lep,0.062549097,1115599,5.9219806e-05,1.1922621,-79.269408
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.054746166,1070859,5.2903885e-05,1.0651048,10.665218
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.031852543,102208,9.9632642e-05,2.0058867,-88.327649
Boost,EE,10,$M_{ll}>200$ GeV,0.030784509,100736,9.6992882e-05,1.9527409,2.6494935
Boost,EE,11,$W_R>800$ GeV,0.030771944,84513,0.00010585056,2.131071,-9.132295
Resolve,MM,1,All,0.87955741,3.1357246e+08,4.9670124e-05,1,0
Resolve,MM,2,Noise filter,0.86978176,3.1357246e+08,4.9118075e-05,0.98888569,1.1114308
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.6906913,10678094,0.00021136697,4.2554145,-330.32421
Resolve,MM,4,Trigger,0.68311455,10454697,0.00021126999,4.2534621,0.045882156
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.64176278,4365292,0.00030716227,6.1840448,-45.388503
Resolve,MM,6,All object resolved,0.64044345,4216375,0.00031189697,6.2793678,-1.5414342
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.6319243,86381,0.0021500839,43.287268,-589.3571
Resolve,EE,1,All,0.87955741,3.1357246e+08,4.9670124e-05,1,0
Resolve,EE,2,Noise filter,0.86514523,3.1357246e+08,4.8856242e-05,0.98361427,1.6385727
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.51096003,10678094,0.00015636518,3.1480731,-220.05159
Resolve,EE,4,Trigger,0.51049512,10454697,0.00015788318,3.1786348,-0.97080359
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.47988652,4365292,0.00022968461,4.6242005,-45.477567
Resolve,EE,6,All object resolved,0.47917031,4216375,0.0002333567,4.6981301,-1.5987545
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.47087734,86381,0.001602132,32.255446,-586.55922
