region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.42225161,3.1357246e+08,2.3845276e-05,1,0
Boost,MM,2,Noise filter,0.41700966,3.1357246e+08,2.3549257e-05,0.98758586,1.2414143
Boost,MM,3,Not resolved,0.087828335,2.9820904e+08,5.085975e-06,0.21329068,78.402822
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.083479143,87065621,8.9465311e-06,0.37519093,-75.90592
Boost,MM,5,Trigger,0.077054887,86727962,8.274097e-06,0.34699104,7.5161431
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.076916147,83676742,8.4084333e-06,0.3526247,-1.6235759
Boost,MM,7,No extra tight lep,0.015104543,1115599,1.4300576e-05,0.59972368,-70.074209
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.010707094,1070859,1.0346786e-05,0.43391347,27.647768
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.0070455697,102208,2.2038075e-05,0.9242114,-112.9944
Boost,MM,10,$M_{ll}>200$ GeV,0.0069550872,100736,2.1913423e-05,0.91898385,0.56562229
Boost,MM,11,$W_R>800$ GeV,0.0069550872,84513,2.3924387e-05,1.0033177,-9.1768576
Boost,EE,1,All,0.42225161,3.1357246e+08,2.3845276e-05,1,0
Boost,EE,2,Noise filter,0.41481395,3.1357246e+08,2.3425258e-05,0.98238571,1.7614286
Boost,EE,3,Not resolved,0.16054609,2.9820904e+08,9.2969245e-06,0.38988539,60.312392
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.14291407,87065621,1.5316221e-05,0.6423168,-64.74503
Boost,EE,5,Trigger,0.14273914,86727962,1.5327224e-05,0.64277824,-0.071839914
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.14261247,83676742,1.5590323e-05,0.65381184,-1.7165483
Boost,EE,7,No extra tight lep,0.028984557,1115599,2.7441801e-05,1.1508276,-76.018162
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.025932281,1070859,2.5059625e-05,1.0509262,8.6808278
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.014519423,102208,4.5415794e-05,1.9046034,-81.230938
Boost,EE,10,$M_{ll}>200$ GeV,0.014054946,100736,4.4282979e-05,1.8570966,2.4943179
Boost,EE,11,$W_R>800$ GeV,0.014054946,84513,4.8346765e-05,2.0275197,-9.1768576
Resolve,MM,1,All,0.42225161,3.1357246e+08,2.3845276e-05,1,0
Resolve,MM,2,Noise filter,0.41700966,3.1357246e+08,2.3549257e-05,0.98758586,1.2414143
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.32956738,10678094,0.00010085498,4.2295582,-328.27245
Resolve,MM,4,Trigger,0.32621953,10454697,0.00010089142,4.2310863,-0.036129081
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.30902786,4365292,0.00014790777,6.2028121,-46.600937
Resolve,MM,6,All object resolved,0.30733885,4216375,0.00014967451,6.2769041,-1.1944903
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.30419006,86381,0.0010349888,43.404355,-591.49303
Resolve,EE,1,All,0.42225161,3.1357246e+08,2.3845276e-05,1,0
Resolve,EE,2,Noise filter,0.41481395,3.1357246e+08,2.3425258e-05,0.98238571,1.7614286
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.24428462,10678094,7.4756551e-05,3.1350676,-219.12797
Resolve,EE,4,Trigger,0.24394682,10454697,7.5446558e-05,3.1640044,-0.92300549
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.23187646,4365292,0.00011098135,4.654228,-47.099287
Resolve,EE,6,All object resolved,0.23086908,4216375,0.00011243361,4.7151315,-1.3085645
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.22750314,86381,0.00077406616,32.462035,-588.46509
