region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.0011712011,3.1357246e+08,6.6140297e-08,1,0
Boost,MM,2,Noise filter,0.0011712011,3.1357246e+08,6.6140297e-08,1,0
Boost,MM,3,Not resolved,0.00026064245,2.9820904e+08,1.5092743e-08,0.22819284,77.180716
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.00023947717,87065621,2.5664232e-08,0.38802717,-70.043531
Boost,MM,5,Trigger,0.00022610874,86727962,2.428034e-08,0.36710359,5.392298
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.00022421809,83676742,2.4510333e-08,0.37058093,-0.94723784
Boost,MM,7,No extra tight lep,4.6513416e-05,1115599,4.4037779e-08,0.66582372,-79.67026
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",3.7361316e-05,1070859,3.6104331e-08,0.54587494,18.015096
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",2.7807661e-05,102208,8.6980516e-08,1.3150911,-140.91435
Boost,MM,10,$M_{ll}>200$ GeV,2.7506495e-05,100736,8.6664854e-08,1.3103185,0.36291084
Boost,MM,11,$W_R>800$ GeV,2.7506495e-05,84513,9.4617909e-08,1.4305637,-9.1767934
Boost,EE,1,All,0.0011712011,3.1357246e+08,6.6140297e-08,1,0
Boost,EE,2,Noise filter,0.0011712011,3.1357246e+08,6.6140297e-08,1,0
Boost,EE,3,Not resolved,0.00047375086,2.9820904e+08,2.7430573e-08,0.41473313,58.526687
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.00040444921,87065621,4.3344037e-08,0.65533477,-58.013606
Boost,EE,5,Trigger,0.00040344533,86727962,4.3321518e-08,0.65499431,0.051952554
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.00040267568,83676742,4.4020388e-08,0.66556078,-1.6132153
Boost,EE,7,No extra tight lep,8.0076694e-05,1115599,7.5814534e-08,1.1462684,-72.225957
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",7.3049487e-05,1070859,7.0591279e-08,1.0672961,6.8895167
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",3.9569867e-05,102208,1.2377194e-07,1.8713544,-75.336015
Boost,EE,10,$M_{ll}>200$ GeV,3.7026687e-05,100736,1.1666018e-07,1.763829,5.7458575
Boost,EE,11,$W_R>800$ GeV,3.7026687e-05,84513,1.2736592e-07,1.9256931,-9.1768594
Resolve,MM,1,All,0.0011712011,3.1357246e+08,6.6140297e-08,1,0
Resolve,MM,2,Noise filter,0.0011712011,3.1357246e+08,6.6140297e-08,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.00089468054,10678094,2.737926e-07,4.1395732,-313.95732
Resolve,MM,4,Trigger,0.00088798796,10454697,2.7463201e-07,4.1522645,-0.3065855
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.00084413485,4365292,4.0402229e-07,6.1085647,-47.114056
Resolve,MM,6,All object resolved,0.0008342131,4216375,4.0626299e-07,6.1424427,-0.55459773
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.00080254048,86381,2.7305984e-06,41.284944,-572.12582
Resolve,EE,1,All,0.0011712011,3.1357246e+08,6.6140297e-08,1,0
Resolve,EE,2,Noise filter,0.0011712011,3.1357246e+08,6.6140297e-08,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.00064971546,10678094,1.9882701e-07,3.0061402,-200.61402
Resolve,EE,4,Trigger,0.00064854426,10454697,2.0057843e-07,3.0326206,-0.88087701
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.00061707241,4365292,2.9534491e-07,4.4654307,-47.246597
Resolve,EE,6,All object resolved,0.00061227049,4216375,2.9817634e-07,4.5082401,-0.95868558
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.00058918109,86381,2.0046552e-06,30.309135,-572.30524
