region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,1.2526976,3.1357246e+08,7.0741988e-05,1,0
Boost,MM,2,Noise filter,1.2411549,3.1357246e+08,7.0090152e-05,0.99078573,0.92142729
Boost,MM,3,Not resolved,0.34540452,2.9820904e+08,2.0001733e-05,0.28274202,71.462849
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.33432709,87065621,3.5830116e-05,0.50649009,-79.135058
Boost,MM,5,Trigger,0.31249436,86727962,3.3555415e-05,0.4743352,6.3485716
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.31079427,83676742,3.3975873e-05,0.48027874,-1.2530255
Boost,MM,7,No extra tight lep,0.076736675,1115599,7.2652224e-05,1.0270029,-113.83475
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.060630563,1070859,5.8590264e-05,0.82822473,19.355168
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.046027688,102208,0.00014397155,2.0351641,-145.72607
Boost,MM,10,$M_{ll}>200$ GeV,0.045186591,100736,0.00014236958,2.0125188,1.1127016
Boost,MM,11,$W_R>800$ GeV,0.045168696,84513,0.00015537307,2.1963345,-9.1336182
Boost,EE,1,All,1.2526975,3.1357246e+08,7.0741988e-05,1,0
Boost,EE,2,Noise filter,1.2354177,3.1357246e+08,6.9766167e-05,0.98620592,1.3794081
Boost,EE,3,Not resolved,0.56126376,2.9820904e+08,3.2501735e-05,0.45944051,53.413329
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.49579189,87065621,5.3134435e-05,0.75110181,-63.481842
Boost,EE,5,Trigger,0.49542345,86727962,5.3198207e-05,0.75200328,-0.12001965
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.49455762,83676742,5.4064789e-05,0.76425317,-1.6289688
Boost,EE,7,No extra tight lep,0.14975262,1115599,0.00014178176,2.0042094,-162.24418
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.13637823,1070859,0.00013178892,1.8629519,7.0480428
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.091778516,102208,0.00028707708,4.0580861,-117.83097
Boost,EE,10,$M_{ll}>200$ GeV,0.087320387,100736,0.00027512068,3.8890719,4.1648747
Boost,EE,11,$W_R>800$ GeV,0.087320387,84513,0.00030036811,4.2459664,-9.176855
Resolve,MM,1,All,1.2526976,3.1357246e+08,7.0741988e-05,1,0
Resolve,MM,2,Noise filter,1.2411549,3.1357246e+08,7.0090152e-05,0.99078573,0.92142729
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.94558982,10678094,0.0002893716,4.0905212,-312.8563
Resolve,MM,4,Trigger,0.93529981,10454697,0.00028926448,4.089007,0.037018562
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.83760729,4365292,0.0004008979,5.6670432,-38.592163
Resolve,MM,6,All object resolved,0.83660513,4216375,0.00040742802,5.7593522,-1.6288731
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.81448607,86381,0.0027712383,39.173882,-580.17861
Resolve,EE,1,All,1.2526975,3.1357246e+08,7.0741988e-05,1,0
Resolve,EE,2,Noise filter,1.2354177,3.1357246e+08,6.9766167e-05,0.98620592,1.3794081
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.68122797,10678094,0.00020847098,2.9469199,-198.81386
Resolve,EE,4,Trigger,0.68049109,10454697,0.00021045862,2.975017,-0.95343885
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.61094796,4365292,0.00029241359,4.1335224,-38.941135
Resolve,EE,6,All object resolved,0.61026634,4216375,0.00029720067,4.201192,-1.6370931
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.59162325,86381,0.0020129622,28.454985,-577.30742
