region,flavor,cut_index,cut,signal,background,asimov_z,z_over_first,z_reduction_percent
Boost,MM,1,All,0.012767194,3.1357246e+08,7.2098564e-07,1,0
Boost,MM,2,Noise filter,0.012767194,3.1357246e+08,7.2098564e-07,1,0
Boost,MM,3,Not resolved,0.0026424444,2.9820904e+08,1.5302058e-07,0.21223804,78.776196
Boost,MM,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.0024803011,87065621,2.6581552e-07,0.36868351,-73.712268
Boost,MM,5,Trigger,0.0022780322,86727962,2.4461361e-07,0.33927667,7.9761747
Boost,MM,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0022745669,83676742,2.4865441e-07,0.34488122,-1.6519113
Boost,MM,7,No extra tight lep,0.00046290199,1115599,4.382631e-07,0.60786661,-76.253905
Boost,MM,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00035273934,1070859,3.4086915e-07,0.47278216,22.222713
Boost,MM,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00024731879,102208,7.7359683e-07,1.0729712,-126.94833
Boost,MM,10,$M_{ll}>200$ GeV,0.00024348863,100736,7.6716072e-07,1.0640444,0.83197275
Boost,MM,11,$W_R>800$ GeV,0.00024348863,84513,8.3756196e-07,1.1616902,-9.1768564
Boost,EE,1,All,0.012767194,3.1357246e+08,7.2098564e-07,1,0
Boost,EE,2,Noise filter,0.012767194,3.1357246e+08,7.2098564e-07,1,0
Boost,EE,3,Not resolved,0.0048608711,2.9820904e+08,2.8148137e-07,0.39041189,60.958811
Boost,EE,4,"Tight lep $\geq 1$, $p_T$/$\eta$/id",0.004273866,87065621,4.5803274e-07,0.6352869,-62.722223
Boost,EE,5,Trigger,0.0042677682,86727962,4.5826938e-07,0.63561513,-0.051666026
Boost,EE,6,"$\Delta\phi(\ell,\mathrm{Fatjet})<2.0$",0.0042668154,83676742,4.664448e-07,0.64695435,-1.7839765
Boost,EE,7,No extra tight lep,0.00087055116,1115599,8.2421443e-07,1.1431773,-76.701386
Boost,EE,8,"$\ell_{\mathrm{loose,SF}}$ in Jet",0.00078546829,1070859,7.5903647e-07,1.0527761,7.9078886
Boost,EE,9,"No $\ell_{\mathrm{loose,OF}}$ in Jet",0.00044123043,102208,1.3801396e-06,1.91424,-81.827835
Boost,EE,10,$M_{ll}>200$ GeV,0.00042026936,100736,1.3241446e-06,1.8365755,4.0571985
Boost,EE,11,$W_R>800$ GeV,0.00042026936,84513,1.4456594e-06,2.0051153,-9.1768519
Resolve,MM,1,All,0.012767194,3.1357246e+08,7.2098564e-07,1,0
Resolve,MM,2,Noise filter,0.012767194,3.1357246e+08,7.2098564e-07,1,0
Resolve,MM,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.0099768328,10678094,3.0531339e-06,4.2346668,-323.46668
Resolve,MM,4,Trigger,0.0098655758,10454697,3.051172e-06,4.2319455,0.064261209
Resolve,MM,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.0093601773,4365292,4.4799942e-06,6.2137079,-46.828638
Resolve,MM,6,All object resolved,0.0092930583,4216375,4.5257337e-06,6.2771481,-1.0209712
Resolve,MM,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.0092228388,86381,3.1380185e-05,43.524008,-593.37232
Resolve,EE,1,All,0.012767194,3.1357246e+08,7.2098564e-07,1,0
Resolve,EE,2,Noise filter,0.012767194,3.1357246e+08,7.2098564e-07,1,0
Resolve,EE,3,"$N_{\ell_{\rm tight}}=2$, $p_T$/$\eta$/id",0.0073940159,10678094,2.262734e-06,3.1383898,-213.83898
Resolve,EE,4,Trigger,0.0073835353,10454697,2.2835399e-06,3.1672474,-0.91950216
Resolve,EE,5,"$N_{\rm jet}\geq 2$, $p_T$/$\eta$/id",0.0070080464,4365292,3.3542107e-06,4.6522573,-46.886451
Resolve,EE,6,All object resolved,0.0069688874,4216375,3.3938593e-06,4.7072495,-1.1820549
Resolve,EE,7,"$W_R>800$ GeV, $M_{ll}>200$ GeV",0.0069076239,86381,2.3502798e-05,32.598149,-592.50948
