Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR4000N700EE	WR4000N700EE_Stat_pct	WR4000N700EE_SystUp_pct	WR4000N700EE_SystDn_pct	WR4000N700EE_TotalUp_pct	WR4000N700EE_TotalDn_pct	WR4000N700EE_Pileup_pct	WR4000N700EE_ElectronID_pct	WR4000N700EE_ElectronReco_pct	WR4000N700EE_ElectronTrig_pct	WR4000N700EE_MuonID_pct	WR4000N700EE_MuonReco_pct	WR4000N700EE_MuonTrig_pct	WR4000N700EE_MuonIso_pct	WR4000N700EE_JER_pct	WR4000N700EE_JES_pct
Total	0.0000	8000.0000	6.8317	6.0000	5.1281	0.0502	0.6400	1.0133	9.9026	11.3591	11.0793	15.0696	14.8598	2.1958	0.9389	10.5543	1.1034	0.0000	0.0000	0.0000	0.0000	1.3144	4.0055	12.0919	12.1428	12.3209	17.1365	17.2632	3.1233	0.9587	11.3605	1.2619	0.0000	0.0000	0.0000	0.0000	2.2061	4.9575	95.1808	111.9812	6.2276	146.9665	95.3843	4.7980	0.7960	6.2417	0.0050	0.0000	0.0000	0.0000	0.0000	0.0000	111.7012	32.4084	11.5364	8.9268	34.4004	33.6153	1.5951	0.8898	9.1553	0.7848	0.0000	0.0000	0.0000	0.0000	1.0318	6.6522	16.4714	7.6962	7.8166	18.1807	18.2320	0.9060	0.8768	7.5717	0.5571	0.0000	0.0000	0.0000	0.0000	1.8927	1.9157	0.0048	35.1671	9.1639	7.9349	36.3414	36.0512	6.6417	0.8226	6.2507	0.3407	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
