Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR8000N100MM	WR8000N100MM_Stat_pct	WR8000N100MM_SystUp_pct	WR8000N100MM_SystDn_pct	WR8000N100MM_TotalUp_pct	WR8000N100MM_TotalDn_pct	WR8000N100MM_Pileup_pct	WR8000N100MM_ElectronID_pct	WR8000N100MM_ElectronReco_pct	WR8000N100MM_ElectronTrig_pct	WR8000N100MM_MuonID_pct	WR8000N100MM_MuonReco_pct	WR8000N100MM_MuonTrig_pct	WR8000N100MM_MuonIso_pct	WR8000N100MM_JER_pct	WR8000N100MM_JES_pct
Total	0.0000	8000.0000	322.0515	312.0000	0.7339	293.7815	9.1007	18.4354	1.2700	6.2150	6.6277	6.3434	6.7483	0.1346	0.4314	4.1730	0.0000	0.0000	0.0000	0.6636	0.2348	0.0919	5.0800	25.5184	7.4387	15.9979	26.5804	30.1184	7.3136	0.4377	5.0412	0.0000	0.0000	0.0000	0.7510	0.2340	0.2514	13.2749	1.3351	6.1612	6.5681	6.3042	6.7024	0.1340	0.4297	4.1393	0.0000	0.0000	0.0000	0.6544	0.2289	0.0659	5.0317	9.4817	6.5487	6.8294	11.5234	11.6852	0.9492	0.4734	4.6279	0.0000	0.0000	0.0000	0.5651	0.2284	0.4742	4.9132	4.0775	7.1459	7.2894	8.2274	8.3523	1.1552	0.4370	4.4520	0.0000	0.0000	0.0000	0.8545	0.3324	0.7801	5.6053	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
