Bin	BinLow	BinHigh	MC_Total	Data	DYJets	TT	Nonprompt	Others	Stat_pct	SystUp_pct	SystDn_pct	TotalUp_pct	TotalDn_pct	Pileup_pct	ElectronID_pct	ElectronReco_pct	ElectronTrig_pct	MuonID_pct	MuonReco_pct	MuonTrig_pct	MuonIso_pct	JER_pct	JES_pct	DYJets_Stat_pct	DYJets_SystUp_pct	DYJets_SystDn_pct	DYJets_TotalUp_pct	DYJets_TotalDn_pct	DYJets_Pileup_pct	DYJets_ElectronID_pct	DYJets_ElectronReco_pct	DYJets_ElectronTrig_pct	DYJets_MuonID_pct	DYJets_MuonReco_pct	DYJets_MuonTrig_pct	DYJets_MuonIso_pct	DYJets_JER_pct	DYJets_JES_pct	TT_Stat_pct	TT_SystUp_pct	TT_SystDn_pct	TT_TotalUp_pct	TT_TotalDn_pct	TT_Pileup_pct	TT_ElectronID_pct	TT_ElectronReco_pct	TT_ElectronTrig_pct	TT_MuonID_pct	TT_MuonReco_pct	TT_MuonTrig_pct	TT_MuonIso_pct	TT_JER_pct	TT_JES_pct	Nonprompt_Stat_pct	Nonprompt_SystUp_pct	Nonprompt_SystDn_pct	Nonprompt_TotalUp_pct	Nonprompt_TotalDn_pct	Nonprompt_Pileup_pct	Nonprompt_ElectronID_pct	Nonprompt_ElectronReco_pct	Nonprompt_ElectronTrig_pct	Nonprompt_MuonID_pct	Nonprompt_MuonReco_pct	Nonprompt_MuonTrig_pct	Nonprompt_MuonIso_pct	Nonprompt_JER_pct	Nonprompt_JES_pct	Others_Stat_pct	Others_SystUp_pct	Others_SystDn_pct	Others_TotalUp_pct	Others_TotalDn_pct	Others_Pileup_pct	Others_ElectronID_pct	Others_ElectronReco_pct	Others_ElectronTrig_pct	Others_MuonID_pct	Others_MuonReco_pct	Others_MuonTrig_pct	Others_MuonIso_pct	Others_JER_pct	Others_JES_pct	WR2000N1100MM	WR2000N300MM	WR4000N2100MM	WR4000N300MM
1	800.0000	1000.0000	767.7838	0.0000	153.1877	564.4706	9.5517	40.5737	0.6998	4.8266	4.6089	4.8771	4.6618	0.1395	0.0000	0.0000	0.0000	0.3129	0.0000	0.9144	0.3409	0.0538	4.7144	1.1860	7.2701	6.9705	7.3662	7.0706	1.0682	0.0000	0.0000	0.0000	0.3842	0.0000	1.0914	0.3878	0.4220	7.1148	0.8694	4.1421	3.9889	4.2323	4.0826	0.1348	0.0000	0.0000	0.0000	0.2894	0.0000	0.8618	0.3250	0.2150	4.0256	7.5835	4.0245	0.8978	8.5852	7.6365	0.4197	0.0000	0.0000	0.0000	0.3164	0.0000	0.7711	0.3418	1.2404	3.6973	2.4110	5.6407	5.8779	6.1344	6.3532	0.7106	0.0000	0.0000	0.0000	0.3695	0.0000	1.0120	0.3842	0.2472	5.7265	12.6172	29.0535	0.0045	0.7071
2	1000.0000	1200.0000	450.7286	0.0000	103.4833	312.2355	6.3858	28.6240	0.9054	5.2882	6.0242	5.3652	6.0919	0.2934	0.0000	0.0000	0.0000	0.4302	0.0000	1.1292	0.4423	0.1558	5.8772	1.2947	5.6944	7.4817	5.8397	7.5929	0.2749	0.0000	0.0000	0.0000	0.6474	0.0000	1.5189	0.6191	0.4239	7.2562	1.1891	5.0713	5.7521	5.2089	5.8737	0.4676	0.0000	0.0000	0.0000	0.3397	0.0000	0.9740	0.3681	0.2530	5.6283	9.3980	5.2540	2.8540	10.7669	9.8218	0.8831	0.0000	0.0000	0.0000	0.4359	0.0000	1.0228	0.4491	2.3707	5.0385	2.9523	6.4145	5.0647	7.0613	5.8623	0.3566	0.0000	0.0000	0.0000	0.6308	0.0000	1.4371	0.6115	0.8838	6.1792	37.2825	50.6129	0.0188	0.9006
3	1200.0000	1400.0000	231.7769	0.0000	62.3586	147.9707	3.9777	17.4700	1.2170	6.7011	5.2453	6.8107	5.3847	0.4359	0.0000	0.0000	0.0000	0.6402	0.0000	1.4793	0.6270	0.4514	6.4436	1.4633	7.3141	6.7892	7.4590	6.9451	0.3372	0.0000	0.0000	0.0000	1.0849	0.0000	2.2382	1.0123	0.3678	6.7953	1.7161	6.8004	4.3973	7.0136	4.7203	0.4885	0.0000	0.0000	0.0000	0.4192	0.0000	1.1071	0.4344	0.5447	6.6422	12.3958	9.6662	9.4375	15.7192	15.5795	5.0269	0.0000	0.0000	0.0000	0.6487	0.0000	1.4543	0.7094	1.8507	8.0182	3.7628	4.0273	6.4706	5.5117	7.4851	0.9462	0.0000	0.0000	0.0000	0.9229	0.0000	1.9285	0.8644	0.3192	6.0390	101.5309	83.8909	0.0413	0.9403
4	1400.0000	1600.0000	128.3018	0.0000	38.7616	77.1284	2.1387	10.2730	1.5642	5.2777	6.6729	5.5046	6.8537	0.0952	0.0000	0.0000	0.0000	0.8226	0.0000	1.7609	0.7857	0.4694	6.3409	1.6955	6.9240	6.4782	7.1286	6.6964	0.9356	0.0000	0.0000	0.0000	1.4439	0.0000	2.7962	1.3255	0.5613	5.9512	2.3314	4.2875	7.3640	4.8804	7.7242	0.3016	0.0000	0.0000	0.0000	0.4642	0.0000	1.1647	0.4716	0.7856	7.2408	16.4824	3.8836	7.1799	16.9337	17.9783	0.9592	0.0000	0.0000	0.0000	0.5895	0.0000	1.3321	0.6338	3.3611	6.9538	4.7483	9.8228	5.3892	10.9103	7.1826	0.7073	0.0000	0.0000	0.0000	1.2181	0.0000	2.4205	1.1387	1.3579	9.2739	253.2177	141.5180	0.0769	0.8798
5	1600.0000	2000.0000	112.0902	0.0000	38.8738	60.7163	2.1687	10.3314	1.5851	7.7685	6.4548	7.9286	6.6466	0.3381	0.0000	0.0000	0.0000	1.1536	0.0000	2.2803	1.0719	0.6133	7.2518	1.4582	7.1023	7.5573	7.2505	7.6967	0.1284	0.0000	0.0000	0.0000	1.8314	0.0000	3.4069	1.6655	0.2586	6.3129	2.5986	8.1717	5.8947	8.5749	6.4420	0.6865	0.0000	0.0000	0.0000	0.6291	0.0000	1.4218	0.6107	0.8964	7.9697	14.4800	13.2826	12.7046	19.6493	19.2633	4.2719	0.0000	0.0000	0.0000	0.9541	0.0000	1.8943	0.9257	3.0943	12.3587	4.8146	8.8047	5.8889	10.0351	7.6065	1.4879	0.0000	0.0000	0.0000	1.7281	0.0000	3.1677	1.5800	0.2369	7.7289	1837.6274	1433.6039	0.3073	1.6719
6	2000.0000	2400.0000	39.4199	0.0000	15.1257	19.9391	0.5470	3.8081	2.5345	6.3512	7.2825	6.8382	7.7109	1.2351	0.0000	0.0000	0.0000	1.4904	0.0000	2.8215	1.3732	0.7341	6.3974	1.6958	8.0445	7.3779	8.2213	7.5703	0.3675	0.0000	0.0000	0.0000	2.2137	0.0000	4.0131	2.0168	0.2221	6.2850	4.5214	5.3893	7.3187	7.0348	8.6027	1.7427	0.0000	0.0000	0.0000	0.8968	0.0000	1.8247	0.8468	1.2319	6.8579	20.4440	14.1221	5.9342	24.8474	21.2878	5.2810	0.0000	0.0000	0.0000	1.0563	0.0000	2.2490	1.0072	11.5681	6.4236	8.5963	6.4848	9.3977	10.7679	12.7363	2.9596	0.0000	0.0000	0.0000	1.7879	0.0000	3.3904	1.6261	0.8649	8.4376	715.5177	1392.3809	0.7577	1.4195
7	2400.0000	2800.0000	16.7255	0.0000	6.8571	7.7878	0.3321	1.7485	3.7953	5.2024	7.9752	6.4397	8.8323	1.6661	0.0000	0.0000	0.0000	1.6055	0.0000	3.0431	1.4763	1.4861	6.7056	2.4343	6.2247	6.8854	6.6837	7.3031	0.0586	0.0000	0.0000	0.0000	2.2915	0.0000	4.2109	2.0880	0.5225	4.5515	7.3282	3.7107	8.3622	8.2141	11.1188	2.6481	0.0000	0.0000	0.0000	0.8910	0.0000	1.8509	0.8395	1.9984	7.3501	27.1280	31.8599	26.8641	41.8448	38.1787	4.0587	0.0000	0.0000	0.0000	1.2351	0.0000	2.4837	1.1394	2.8730	31.3263	11.6190	6.9674	10.9794	13.5480	15.9859	4.5546	0.0000	0.0000	0.0000	2.1706	0.0000	3.8800	1.9785	3.2614	8.5163	58.1422	182.7515	1.5506	1.2670
8	2800.0000	3200.0000	6.5083	0.0000	3.0292	2.6043	0.1453	0.7295	5.3842	16.6789	7.4681	17.5264	9.2066	1.9707	0.0000	0.0000	0.0000	2.0103	0.0000	3.6938	1.8388	3.0324	15.6218	2.5461	12.2410	7.2660	12.5030	7.6992	0.4746	0.0000	0.0000	0.0000	2.5473	0.0000	4.6193	2.3274	1.2648	10.7133	12.1144	30.3340	7.1276	32.6636	14.0557	7.5229	0.0000	0.0000	0.0000	1.0345	0.0000	2.1274	0.9603	6.0821	28.6365	36.1191	13.8041	12.7532	38.6671	38.3044	9.8519	0.0000	0.0000	0.0000	3.0745	0.0000	5.1339	2.6430	6.5654	7.1202	16.5363	8.1568	20.5741	18.4386	26.3959	5.7636	0.0000	0.0000	0.0000	3.0520	0.0000	5.1557	2.7859	0.0801	18.6608	17.3118	44.6252	3.1231	1.3184
9	3200.0000	8000.0000	5.0029	0.0000	2.8195	1.7617	0.1274	0.2943	5.7648	8.6380	10.5650	10.3850	12.0355	1.4030	0.0000	0.0000	0.0000	2.1844	0.0000	3.9971	1.9821	0.3313	9.3402	1.9976	8.8283	8.9395	9.0515	9.1600	0.3187	0.0000	0.0000	0.0000	2.6271	0.0000	4.7800	2.3934	0.2372	6.7570	14.5669	6.8637	14.8517	16.1029	20.8031	3.2855	0.0000	0.0000	0.0000	1.4935	0.0000	2.7196	1.3540	0.5961	14.4448	56.1172	2.4097	17.7500	56.1689	58.8575	7.4085	0.0000	0.0000	0.0000	0.8848	0.0000	2.0818	0.8253	0.0012	15.9531	32.2985	26.3588	6.1395	41.6890	32.8768	1.2507	0.0000	0.0000	0.0000	2.6424	0.0000	4.9737	2.3035	0.1986	25.6180	9.6429	24.7084	30.9740	12.5449
